MEMBER_MAPPING_ID,MEMBER_MAPPING_ROW,VARIABLE_ID,IS_SOURCE,MEMBER_ID,VALID_FROM,VALID_TO,MEMBER_HIERARCHY
DPM_CPS_MCP,8,PRTY_RL_TYP,false,ENTTY_RL_TYP_36,,,
DPM_CPS_MCP,9,EBA_MCP,true,EBA_MC_EBA_x154,,,
DPM_CPS_MCP,9,EBA_CPS,true,EBA_CT_EBA_x1,,,
DPM_CPS_MCP,9,INSTTTNL_SCTR,false,INSTTTNL_SCTR_S13_IO,,,
DPM_CPS_MCP,9,MLTLTRL_DVLPMNT_BNK_INDCTR,false,MLTLTRL_DVLPMNT_BNK_INDCTR_2,,,
DPM_CPS_MCP,9,PRTY_RL_TYP,false,ENTTY_RL_TYP_36,,,
DPM_CPS_MCP,10,EBA_MCP,true,EBA_MC_EBA_x154,,,
DPM_CPS_MCP,10,EBA_CPS,true,EBA_CT_EBA_x12,,,
DPM_CPS_MCP,10,INSTTTNL_SCTR,false,INSTTTNL_SCTR_S122_A_IO,,,
DPM_CPS_MCP,10,MLTLTRL_DVLPMNT_BNK_INDCTR,false,MLTLTRL_DVLPMNT_BNK_INDCTR_1,,,
DPM_CPS_MCP,10,PRTY_RL_TYP,false,ENTTY_RL_TYP_36,,,
DPM_CPS_MCP,11,EBA_MCP,true,EBA_MC_EBA_x154,,,
DPM_CPS_MCP,11,EBA_CPS,true,EBA_CT_EBA_x18,,,
DPM_CPS_MCP,11,INSTTTNL_SCTR,false,INSTTTNL_SCTR_S12_D,,,
DPM_CPS_MCP,11,PRTY_RL_TYP,false,ENTTY_RL_TYP_36,,,
DPM_CPS_MCP,12,EBA_MCP,true,EBA_MC_EBA_x154,,,
DPM_CPS_MCP,12,EBA_CPS,true,EBA_CT_EBA_x20,,,
DPM_CPS_MCP,12,INSTTTNL_SCTR,false,INSTTTNL_SCTR_S11,,,
DPM_CPS_MCP,12,PRTY_RL_TYP,false,ENTTY_RL_TYP_36,,,
DPM_CPS_MCP,13,EBA_MCP,true,EBA_MC_EBA_x154,,,
DPM_CPS_MCP,13,EBA_CPS,true,EBA_CT_EBA_x5,,,
DPM_CPS_MCP,13,INSTTTNL_SCTR,false,INSTTTNL_SCTR_S1_A,,,
DPM_CPS_MCP,13,PRTY_RL_TYP,false,ENTTY_RL_TYP_36,,,
DPM_CPS_MCP,14,EBA_MCP,true,EBA_MC_EBA_x52,,,
DPM_CPS_MCP,14,EBA_CPS,true,EBA_CT_EBA_x0,,,
DPM_CPS_MCP,14,INSTTTNL_SCTR,false,INSTTTNL_SCTR_-1,,,
DPM_CPS_MCP,14,PRTY_RL_TYP,false,ENTTY_RL_TYP_28,,,
DPM_CPS_MCP,14,MN_DBTR_INDCTR,false,MN_DBTR_INDCTR_1,,,
DPM_CPS_MCP,15,EBA_MCP,true,EBA_MC_EBA_x52,,,
DPM_CPS_MCP,15,EBA_CPS,true,EBA_CT_EBA_x10,,,
DPM_CPS_MCP,15,INSTTTNL_SCTR,false,INSTTTNL_SCTR_S121,,,
DPM_CPS_MCP,15,PRTY_RL_TYP,false,ENTTY_RL_TYP_28,,,
DPM_CPS_MCP,15,MN_DBTR_INDCTR,false,MN_DBTR_INDCTR_1,,,
DPM_CPS_MCP,16,EBA_MCP,true,EBA_MC_EBA_x52,,,
DPM_CPS_MCP,16,EBA_CPS,true,EBA_CT_EBA_x1,,,
DPM_CPS_MCP,16,INSTTTNL_SCTR,false,INSTTTNL_SCTR_S13_IO,,,
DPM_CPS_MCP,16,MLTLTRL_DVLPMNT_BNK_INDCTR,false,MLTLTRL_DVLPMNT_BNK_INDCTR_2,,,
DPM_CPS_MCP,16,PRTY_RL_TYP,false,ENTTY_RL_TYP_28,,,
DPM_CPS_MCP,16,MN_DBTR_INDCTR,false,MN_DBTR_INDCTR_1,,,
DPM_CPS_MCP,17,EBA_MCP,true,EBA_MC_EBA_x52,,,
DPM_CPS_MCP,17,EBA_CPS,true,EBA_CT_EBA_x12,,,
DPM_CPS_MCP,17,INSTTTNL_SCTR,false,INSTTTNL_SCTR_S122_A_IO,,,
DPM_CPS_MCP,17,MLTLTRL_DVLPMNT_BNK_INDCTR,false,MLTLTRL_DVLPMNT_BNK_INDCTR_1,,,
DPM_CPS_MCP,17,PRTY_RL_TYP,false,ENTTY_RL_TYP_28,,,
DPM_CPS_MCP,17,MN_DBTR_INDCTR,false,MN_DBTR_INDCTR_1,,,
DPM_CPS_MCP,18,EBA_MCP,true,EBA_MC_EBA_x52,,,
DPM_CPS_MCP,18,EBA_CPS,true,EBA_CT_EBA_x18,,,
DPM_CPS_MCP,18,INSTTTNL_SCTR,false,INSTTTNL_SCTR_S12_D,,,
DPM_CPS_MCP,18,PRTY_RL_TYP,false,ENTTY_RL_TYP_28,,,
DPM_CPS_MCP,18,MN_DBTR_INDCTR,false,MN_DBTR_INDCTR_1,,,
DPM_CPS_MCP,19,EBA_MCP,true,EBA_MC_EBA_x52,,,
DPM_CPS_MCP,19,EBA_CPS,true,EBA_CT_EBA_x20,,,
DPM_CPS_MCP,19,INSTTTNL_SCTR,false,INSTTTNL_SCTR_S11,,,
DPM_CPS_MCP,19,PRTY_RL_TYP,false,ENTTY_RL_TYP_28,,,
DPM_CPS_MCP,19,MN_DBTR_INDCTR,false,MN_DBTR_INDCTR_1,,,
DPM_CPS_MCP,20,EBA_MCP,true,EBA_MC_EBA_x52,,,
DPM_CPS_MCP,20,EBA_CPS,true,EBA_CT_EBA_x5,,,
DPM_CPS_MCP,20,INSTTTNL_SCTR,false,INSTTTNL_SCTR_S1_A,,,
DPM_CPS_MCP,20,PRTY_RL_TYP,false,ENTTY_RL_TYP_28,,,
DPM_CPS_MCP,20,MN_DBTR_INDCTR,false,MN_DBTR_INDCTR_1,,,
DPM_BAS_MCP_MCY,0,EBA_BAS,true,EBA_BA_EBA_x7,,,
DPM_BAS_MCP_MCY,0,EBA_MCY,true,EBA_MC_EBA_x283,,,
DPM_BAS_MCP_MCY,0,EBA_MCP,true,EBA_MC_EBA_x154,,,
DPM_BAS_MCP_MCY,1,EBA_BAS,true,EBA_BA_EBA_x7,,,
DPM_BAS_MCP_MCY,1,EBA_MCY,true,EBA_MC_EBA_x283,,,
DPM_BAS_MCP_MCY,1,EBA_MCP,true,EBA_MC_EBA_x52,,,
DPM_BAS_MCP_MCY,2,EBA_BAS,true,EBA_BA_EBA_x7,,,
DPM_BAS_MCP_MCY,2,EBA_MCY,true,EBA_MC_EBA_x283,,,
DPM_BAS_MCP_MCY,2,EBA_MCP,true,EBA_MC_EBA_x221,,,
DPM_BAS_MCP_MCY,3,EBA_BAS,true,EBA_BA_EBA_x7,,,
DPM_BAS_MCP_MCY,3,EBA_MCY,true,EBA_MC_EBA_x283,,,
DPM_BAS_MCP_MCY,3,EBA_MCP,true,EBA_MC_EBA_x891,,,
DPM_BAS_MCP_MCY,3,TYP_ACCNTNG_ITM,false,TYP_ACCNTNG_ITM_703,,,
DPM_BAS_MCP_MCY,4,EBA_BAS,true,EBA_BA_EBA_x7,,,
DPM_BAS_MCP_MCY,4,EBA_MCY,true,EBA_MC_EBA_x283,,,
DPM_BAS_MCP_MCY,4,EBA_MCP,true,EBA_MC_EBA_x890,,,
DPM_BAS_MCP_MCY,4,TYP_ACCNTNG_ITM,false,TYP_ACCNTNG_ITM_702,,,
DPM_BAS_MCP_MCY,5,EBA_BAS,true,EBA_BA_EBA_x7,,,
DPM_BAS_MCP_MCY,5,EBA_MCY,true,EBA_MC_EBA_x283,,,
DPM_BAS_MCP_MCY,5,EBA_MCP,true,EBA_MC_EBA_x895,,,
DPM_BAS_MCP_MCY,5,TYP_ACCNTNG_ITM,false,TYP_ACCNTNG_ITM_704,,,
DPM_BAS_MCP_MCY,6,EBA_BAS,true,EBA_BA_EBA_x7,,,
DPM_BAS_MCP_MCY,6,EBA_MCY,true,EBA_MC_EBA_x283,,,
DPM_BAS_MCP_MCY,6,EBA_MCP,true,EBA_MC_EBA_x894,,,
DPM_BAS_MCP_MCY,6,TYP_ACCNTNG_ITM,false,TYP_ACCNTNG_ITM_705,,,
DPM_BAS_MCP_MCY,7,EBA_BAS,true,EBA_BA_EBA_x7,,,
DPM_BAS_MCP_MCY,7,EBA_MCY,true,EBA_MC_EBA_x283,,,
DPM_BAS_MCP_MCY,7,EBA_MCP,true,EBA_MC_EBA_x251,,,
DPM_BAS_MCP_MCY,8,EBA_BAS,true,EBA_BA_EBA_x7,,,
DPM_BAS_MCP_MCY,8,EBA_MCY,true,EBA_MC_EBA_x283,,,
DPM_BAS_MCP_MCY,8,EBA_MCP,true,EBA_MC_EBA_x893,,,
DPM_BAS_MCP_MCY,8,TYP_ACCNTNG_ITM,false,TYP_ACCNTNG_ITM_707,,,
DPM_BAS_MCP_MCY,9,EBA_BAS,true,EBA_BA_EBA_x7,,,
DPM_BAS_MCP_MCY,9,EBA_MCY,true,EBA_MC_EBA_x691,,,
DPM_BAS_MCP_MCY,9,EBA_MCP,true,EBA_MC_EBA_x0,,,
DPM_BAS_MCP_MCY,10,EBA_BAS,true,EBA_BA_EBA_x7,,,
DPM_BAS_MCP_MCY,10,EBA_MCY,true,EBA_MC_EBA_x283,,,
DPM_BAS_MCP_MCY,10,EBA_MCP,true,EBA_MC_EBA_x0,,,
DPM_BAS_MCP_MCY,10,TYP_ACCNTNG_ITM,false,TYP_ACCNTNG_ITM_700,,,
DPM_BAS_MCP_MCY,11,EBA_BAS,true,EBA_BA_EBA_x7,,,
DPM_BAS_MCP_MCY,11,EBA_MCY,true,EBA_MC_EBA_x283,,,
DPM_BAS_MCP_MCY,11,EBA_MCP,true,EBA_MC_EBA_x179,,,
DPM_BAS_MCP_MCY,11,TYP_ACCNTNG_ITM,false,TYP_ACCNTNG_ITM_701,,,
DPM_BAS_MCP_MCY,12,EBA_BAS,true,EBA_BA_EBA_x7,,,
DPM_BAS_MCP_MCY,12,EBA_MCY,true,EBA_MC_EBA_x335,,,
DPM_BAS_MCP_MCY,12,EBA_MCP,true,EBA_MC_EBA_x0,,,
DPM_BAS_MCP_MCY,12,TYP_ACCNTNG_ITM,false,TYP_ACCNTNG_ITM_721,,,
DPM_BAS_MCP_MCY,13,EBA_BAS,true,EBA_BA_EBA_x7,,,
DPM_BAS_MCP_MCY,13,EBA_MCY,true,EBA_MC_EBA_x57,,,
DPM_BAS_MCP_MCY,13,EBA_MCP,true,EBA_MC_EBA_x0,,,
DPM_BAS_MCP_MCY,13,TYP_ACCNTNG_ITM,false,TYP_ACCNTNG_ITM_710,,,
DPM_BAS_MCP_MCY,14,EBA_BAS,true,EBA_BA_EBA_x7,,,
DPM_BAS_MCP_MCY,14,EBA_MCY,true,EBA_MC_EBA_x81,,,
DPM_BAS_MCP_MCY,14,EBA_MCP,true,EBA_MC_EBA_x0,,,
DPM_BAS_MCP_MCY,14,TYP_ACCNTNG_ITM,false,TYP_ACCNTNG_ITM_720,,,
DPM_BAS_MCP_MCY,15,EBA_BAS,true,EBA_BA_EBA_x7,,,
DPM_BAS_MCP_MCY,15,EBA_MCY,true,EBA_MC_EBA_x320,,,
DPM_BAS_MCP_MCY,15,EBA_MCP,true,EBA_MC_EBA_x0,,,
DPM_BAS_MCP_MCY,15,TYP_ACCNTNG_ITM,false,TYP_ACCNTNG_ITM_730,,,
DPM_BAS_MCP_MCY,16,EBA_BAS,true,EBA_BA_EBA_x7,,,
DPM_BAS_MCP_MCY,16,EBA_MCY,true,EBA_MC_EBA_x220,,,
DPM_BAS_MCP_MCY,16,EBA_MCP,true,EBA_MC_EBA_x0,,,
DPM_BAS_MCP_MCY,17,EBA_BAS,true,EBA_BA_EBA_x7,,,
DPM_BAS_MCP_MCY,17,EBA_MCY,true,EBA_MC_EBA_x31,,,
DPM_BAS_MCP_MCY,17,EBA_MCP,true,EBA_MC_EBA_x0,,,
DPM_BAS_MCP_MCY,17,TYP_ACCNTNG_ITM,false,TYP_ACCNTNG_ITM_749,,,
DPM_BAS_MCP_MCY,18,EBA_BAS,true,EBA_BA_EBA_x7,,,
DPM_BAS_MCP_MCY,18,EBA_MCY,true,EBA_MC_EBA_x635,,,
DPM_BAS_MCP_MCY,18,EBA_MCP,true,EBA_MC_EBA_x0,,,
DPM_BAS_MCP_MCY,19,EBA_BAS,true,EBA_BA_EBA_x7,,,
DPM_BAS_MCP_MCY,19,EBA_MCY,true,EBA_MC_EBA_x99,,,
DPM_BAS_MCP_MCY,19,EBA_MCP,true,EBA_MC_EBA_x0,,,
DPM_BAS_MCP_MCY,19,TYP_INSTRMNT,false,TYP_INSTRMNT_310,,,
DPM_BAS_MCP_MCY,20,EBA_BAS,true,EBA_BA_EBA_x7,,,
DPM_BAS_MCP_MCY,20,EBA_MCY,true,EBA_MC_EBA_x135,,,
DPM_BAS_MCP_MCY,20,EBA_MCP,true,EBA_MC_EBA_x0,,,
DPM_BAS_MCP_MCY,20,TYP_INSTRMNT,false,TYP_INSTRMNT_549,,,
DPM_BAS_MCP_MCY,21,EBA_BAS,true,EBA_BA_EBA_x7,,,
DPM_BAS_MCP_MCY,21,EBA_MCY,true,EBA_MC_EBA_x264,,,
DPM_BAS_MCP_MCY,21,EBA_MCP,true,EBA_MC_EBA_x0,,,
DPM_BAS_MCP_MCY,21,TYP_INSTRMNT,false,TYP_INSTRMNT_670,,,
DPM_BAS_MCP_MCY,22,EBA_BAS,true,EBA_BA_EBA_x10,,,
DPM_BAS_MCP_MCY,22,EBA_MCY,true,EBA_MC_EBA_x246,,,
DPM_BAS_MCP_MCY,22,EBA_MCP,true,EBA_MC_EBA_x221,,,
DPM_BAS_MCP_MCY,23,EBA_BAS,true,EBA_BA_EBA_x10,,,
DPM_BAS_MCP_MCY,23,EBA_MCY,true,EBA_MC_EBA_x246,,,
DPM_BAS_MCP_MCY,23,EBA_MCP,true,EBA_MC_EBA_x154,,,
DPM_BAS_MCP_MCY,23,TYP_INSTRMNT,false,TYP_INSTRMNT_920,,,
DPM_BAS_MCP_MCY,24,EBA_BAS,true,EBA_BA_EBA_x10,,,
DPM_BAS_MCP_MCY,24,EBA_MCY,true,EBA_MC_EBA_x246,,,
DPM_BAS_MCP_MCY,24,EBA_MCP,true,EBA_MC_EBA_x52,,,
DPM_BAS_MCP_MCY,25,EBA_BAS,true,EBA_BA_EBA_x7,,,
DPM_BAS_MCP_MCY,25,EBA_MCY,true,EBA_MC_EBA_x146,,,
DPM_BAS_MCP_MCY,25,EBA_MCP,true,EBA_MC_EBA_x0,,,
DPM_BAS_MCP_MCY,25,TYP_INSTRMNT,false,TYP_INSTRMNT_210,,,
DPM_BAS_MCP_MCY,26,EBA_BAS,true,EBA_BA_EBA_x7,,,
DPM_BAS_MCP_MCY,26,EBA_MCY,true,EBA_MC_EBA_x93,,,
DPM_BAS_MCP_MCY,26,EBA_MCP,true,EBA_MC_EBA_x0,,,
DPM_BAS_MCP_MCY,26,TYP_INSTRMNT,false,TYP_INSTRMNT_1662,,,
DPM_BAS_MCP_MCY,27,EBA_BAS,true,EBA_BA_EBA_x7,,,
DPM_BAS_MCP_MCY,27,EBA_MCY,true,EBA_MC_EBA_x111,,,
DPM_BAS_MCP_MCY,27,EBA_MCP,true,EBA_MC_EBA_x0,,,
DPM_BAS_MCP_MCY,27,TYP_INSTRMNT,false,TYP_INSTRMNT_1663,,,
DPM_BAS_MCP_MCY,28,EBA_BAS,true,EBA_BA_EBA_x7,,,
DPM_BAS_MCP_MCY,28,EBA_MCY,true,EBA_MC_EBA_x323,,,
DPM_BAS_MCP_MCY,28,EBA_MCP,true,EBA_MC_EBA_x0,,,
DPM_BAS_MCP_MCY,28,TYP_INSTRMNT,false,TYP_INSTRMNT_213,,,
DPM_BAS_MDC_MCP_MCY_RPR,0,EBA_BAS,true,EBA_BA_EBA_x17,,,
DPM_BAS_MDC_MCP_MCY_RPR,0,EBA_MCY,true,EBA_MC_EBA_x89,,,
DPM_BAS_MDC_MCP_MCY_RPR,0,EBA_MCP,true,EBA_MC_EBA_x0,,,
DPM_BAS_MDC_MCP_MCY_RPR,0,EBA_MCD,true,EBA_MC_EBA_x0,,,
DPM_BAS_MDC_MCP_MCY_RPR,0,EBA_RPR,true,EBA_RP_EBA_x0,,,
DPM_BAS_MDC_MCP_MCY_RPR,1,EBA_BAS,true,EBA_BA_EBA_x17,,,
DPM_BAS_MDC_MCP_MCY_RPR,1,EBA_MCY,true,EBA_MC_EBA_x89,,,
DPM_BAS_MDC_MCP_MCY_RPR,1,EBA_MCP,true,EBA_MC_EBA_x0,,,
DPM_BAS_MDC_MCP_MCY_RPR,1,EBA_MCD,true,EBA_MC_EBA_x130,,,
DPM_BAS_MDC_MCP_MCY_RPR,1,EBA_RPR,true,EBA_RP_EBA_x0,,,
DPM_BAS_MDC_MCP_MCY_RPR,2,EBA_BAS,true,EBA_BA_EBA_x17,,,
DPM_BAS_MDC_MCP_MCY_RPR,2,EBA_MCY,true,EBA_MC_EBA_x89,,,
DPM_BAS_MDC_MCP_MCY_RPR,2,EBA_MCP,true,EBA_MC_EBA_x0,,,
DPM_BAS_MDC_MCP_MCY_RPR,2,EBA_MCD,true,EBA_MC_EBA_x223,,,
DPM_BAS_MDC_MCP_MCY_RPR,2,EBA_RPR,true,EBA_RP_EBA_x0,,,
DPM_BAS_MDC_MCP_MCY_RPR,3,EBA_BAS,true,EBA_BA_EBA_x17,,,
DPM_BAS_MDC_MCP_MCY_RPR,3,EBA_MCY,true,EBA_MC_EBA_x86,,,
DPM_BAS_MDC_MCP_MCY_RPR,3,EBA_MCP,true,EBA_MC_EBA_x0,,,
DPM_BAS_MDC_MCP_MCY_RPR,3,EBA_MCD,true,EBA_MC_EBA_x0,,,
DPM_BAS_MDC_MCP_MCY_RPR,3,EBA_RPR,true,EBA_RP_EBA_x0,,,
DPM_BAS_MDC_MCP_MCY_RPR,4,EBA_BAS,true,EBA_BA_EBA_x17,,,
DPM_BAS_MDC_MCP_MCY_RPR,4,EBA_MCY,true,EBA_MC_EBA_x89,,,
DPM_BAS_MDC_MCP_MCY_RPR,4,EBA_MCP,true,EBA_MC_EBA_x0,,,
DPM_BAS_MDC_MCP_MCY_RPR,4,EBA_MCD,true,EBA_MC_EBA_x331,,,
DPM_BAS_MDC_MCP_MCY_RPR,4,EBA_RPR,true,EBA_RP_EBA_x0,,,
DPM_BAS_MDC_MCP_MCY_RPR,5,EBA_BAS,true,EBA_BA_EBA_x17,,,
DPM_BAS_MDC_MCP_MCY_RPR,5,EBA_MCY,true,EBA_MC_EBA_x90,,,
DPM_BAS_MDC_MCP_MCY_RPR,5,EBA_MCP,true,EBA_MC_EBA_x0,,,
DPM_BAS_MDC_MCP_MCY_RPR,5,EBA_MCD,true,EBA_MC_EBA_x0,,,
DPM_BAS_MDC_MCP_MCY_RPR,5,EBA_RPR,true,EBA_RP_EBA_x0,,,
DPM_BAS_MDC_MCP_MCY_RPR,6,EBA_BAS,true,EBA_BA_EBA_x6,,,
DPM_BAS_MDC_MCP_MCY_RPR,6,EBA_MCY,true,EBA_MC_EBA_x90,,,
DPM_BAS_MDC_MCP_MCY_RPR,6,EBA_MCP,true,EBA_MC_EBA_x0,,,
DPM_BAS_MDC_MCP_MCY_RPR,6,EBA_MCD,true,EBA_MC_EBA_x0,,,
DPM_BAS_MDC_MCP_MCY_RPR,6,EBA_RPR,true,EBA_RP_EBA_x0,,,
DPM_BAS_MDC_MCP_MCY_RPR,7,EBA_BAS,true,EBA_BA_EBA_x8,,,
DPM_BAS_MDC_MCP_MCY_RPR,7,EBA_MCY,true,EBA_MC_EBA_x106,,,
DPM_BAS_MDC_MCP_MCY_RPR,7,EBA_MCP,true,EBA_MC_EBA_x0,,,
DPM_BAS_MDC_MCP_MCY_RPR,7,EBA_MCD,true,EBA_MC_EBA_x0,,,
DPM_BAS_MDC_MCP_MCY_RPR,7,EBA_RPR,true,EBA_RP_EBA_x9,,,
DPM_BAS_MDC_MCP_MCY_RPR,7,TYP_INSTRMNT,false,TYP_INSTRMNT_1664,,,
DPM_BAS_MDC_MCP_MCY_RPR,8,EBA_BAS,true,EBA_BA_EBA_x7,,,
DPM_BAS_MDC_MCP_MCY_RPR,8,EBA_MCY,true,EBA_MC_EBA_x283,,,
DPM_BAS_MDC_MCP_MCY_RPR,8,EBA_MCP,true,EBA_MC_EBA_x891,,,
DPM_BAS_MDC_MCP_MCY_RPR,8,EBA_MCD,true,EBA_MC_EBA_x0,,,
DPM_BAS_MDC_MCP_MCY_RPR,8,EBA_RPR,true,EBA_RP_EBA_x0,,,
DPM_BAS_MDC_MCP_MCY_RPR,8,TYP_ACCNTNG_ITM,false,TYP_ACCNTNG_ITM_703,,,
DPM_BAS_MDC_MCP_MCY_RPR,9,EBA_BAS,true,EBA_BA_EBA_x6,,,
DPM_BAS_MDC_MCP_MCY_RPR,9,EBA_MCY,true,EBA_MC_EBA_x304,,,
DPM_BAS_MDC_MCP_MCY_RPR,9,EBA_MCP,true,EBA_MC_EBA_x0,,,
DPM_BAS_MDC_MCP_MCY_RPR,9,EBA_MCD,true,EBA_MC_EBA_x0,,,
DPM_BAS_MDC_MCP_MCY_RPR,9,EBA_RPR,true,EBA_RP_EBA_x0,,,
DPM_BAS_MDC_MCP_MCY_RPR,10,EBA_BAS,true,EBA_BA_EBA_x17,,,
DPM_BAS_MDC_MCP_MCY_RPR,10,EBA_MCY,true,EBA_MC_EBA_x89,,,
DPM_BAS_MDC_MCP_MCY_RPR,10,EBA_MCP,true,EBA_MC_EBA_x0,,,
DPM_BAS_MDC_MCP_MCY_RPR,10,EBA_MCD,true,EBA_MC_EBA_x40,,,
DPM_BAS_MDC_MCP_MCY_RPR,10,EBA_RPR,true,EBA_RP_EBA_x0,,,
DPM_TRI,0,EBA_TRI,true,EBA_TR_EBA_x0,,,
DPM_TRI,0,TYP_RSK,false,TYP_RSK_-1,,,
DPM_TRI,1,EBA_TRI,true,EBA_TR_EBA_x12,,,
DPM_TRI,1,TYP_RSK,false,TYP_RSK_5,,,
DPM_TRI,2,EBA_TRI,true,EBA_TR_EBA_x14,,,
DPM_TRI,2,TYP_RSK,false,TYP_RSK_2,,,
DPM_TRI,3,EBA_TRI,true,EBA_TR_EBA_x16,,,
DPM_TRI,3,TYP_RSK,false,TYP_RSK_3,,,
DPM_TRI,4,EBA_TRI,true,EBA_TR_EBA_x2,,,
DPM_TRI,4,TYP_RSK,false,TYP_RSK_4,,,
DPM_TRI,5,EBA_TRI,true,EBA_TR_EBA_x25,,,
DPM_TRI,5,TYP_RSK,false,TYP_RSK_6,,,
DPM_TRI,6,EBA_TRI,true,EBA_TR_EBA_x28,,,
DPM_TRI,6,TYP_RSK,false,TYP_RSK_6,,,
DPM_TRI,7,EBA_TRI,true,EBA_TR_EBA_x9,,,
DPM_TRI,7,TYP_RSK,false,TYP_RSK_1,,,
DPM_MCI,0,EBA_MCI,true,EBA_MC_EBA_x133,,,
DPM_MCI,1,EBA_MCI,true,EBA_MC_EBA_x28,,,
DPM_MCI,2,EBA_MCI,true,EBA_MC_EBA_x25,,,
DPM_MCI,3,EBA_MCI,true,EBA_MC_EBA_x276,,,
DPM_MCI,4,EBA_MCI,true,EBA_MC_EBA_x0,,,
DPM_TMA,0,EBA_TMA,true,EBA_MA_EBA_x6,,,
DPM_TMA,1,EBA_TMA,true,EBA_MA_EBA_x0,,,
DPM_TYH,0,EBA_TYH,true,EBA_MC_EBA_x681,,,
DPM_TYH,0,TYP_HDG,false,TYP_HDG_4,,,
DPM_TYH,1,EBA_TYH,true,EBA_MC_EBA_x0,,,
DPM_TYH,1,TYP_HDG,false,TYP_HDG_-1,,,
DPM_TYH,2,EBA_TYH,true,EBA_MC_EBA_x692,,,
DPM_TYH,2,TYP_HDG,false,TYP_HDG_10,,,
DPM_TYH,3,EBA_TYH,true,EBA_MC_EBA_x693,,,
DPM_TYH,3,TYP_HDG,false,TYP_HDG_12,,,
DPM_TYH,4,EBA_TYH,true,EBA_MC_EBA_x694,,,
DPM_TYH,4,TYP_HDG,false,TYP_HDG_13,,,
DPM_TYH,5,EBA_TYH,true,EBA_MC_EBA_x678,,,
DPM_TYH,5,TYP_HDG,false,TYP_HDG_1,,,
DPM_TYH,6,EBA_TYH,true,EBA_MC_EBA_x679,,,
DPM_TYH,6,TYP_HDG,false,TYP_HDG_2,,,
DPM_TYH,7,EBA_TYH,true,EBA_MC_EBA_x680,,,
DPM_TYH,7,TYP_HDG,false,TYP_HDG_3,,,
DPM_TYH,8,EBA_TYH,true,EBA_MC_EBA_x682,,,
DPM_TYH,8,TYP_HDG,false,TYP_HDG_5,,,
DPM_TYH,9,EBA_TYH,true,EBA_MC_EBA_x683,,,
DPM_TYH,9,TYP_HDG,false,TYP_HDG_6,,,
DPM_TYH,10,EBA_TYH,true,EBA_MC_EBA_x685,,,
DPM_TYH,11,EBA_TYH,true,EBA_MC_EBA_x686,,,
DPM_TYH,12,EBA_TYH,true,EBA_MC_EBA_x687,,,
DPM_TYH,13,EBA_TYH,true,EBA_MC_EBA_x688,,,
DPM_TYH,14,EBA_TYH,true,EBA_MC_EBA_x689,,,
DPM_TYH,15,EBA_TYH,true,EBA_MC_EBA_x697,,,
DPM_TYH,15,TYP_HDG,false,TYP_HDG_11,,,
DPM_BAS_CNO_MCB_MCY_APL,0,EBA_MCY,true,EBA_MC_EBA_x9,,,
DPM_BAS_CNO_MCB_MCY_APL,0,EBA_MCB,true,EBA_MC_EBA_x0,,,
DPM_BAS_CNO_MCB_MCY_APL,0,EBA_APL,true,EBA_PL_EBA_x0,,,
DPM_BAS_CNO_MCB_MCY_APL,0,EBA_BAS,true,EBA_BA_EBA_x2,,,
DPM_BAS_CNO_MCB_MCY_APL,0,EBA_CNO,true,EBA_BT_EBA_x4,,,
DPM_BAS_CNO_MCB_MCY_APL,1,EBA_MCY,true,EBA_MC_EBA_x28,,,
DPM_BAS_CNO_MCB_MCY_APL,1,EBA_MCB,true,EBA_MC_EBA_x0,,,
DPM_BAS_CNO_MCB_MCY_APL,1,EBA_APL,true,EBA_PL_EBA_x0,,,
DPM_BAS_CNO_MCB_MCY_APL,1,EBA_BAS,true,EBA_BA_EBA_x2,,,
DPM_BAS_CNO_MCB_MCY_APL,1,EBA_CNO,true,EBA_BT_EBA_x0,,,
DPM_BAS_CNO_MCB_MCY_APL,2,EBA_MCY,true,EBA_MC_EBA_x28,,,
DPM_BAS_CNO_MCB_MCY_APL,2,EBA_MCB,true,EBA_MC_EBA_x0,,,
DPM_BAS_CNO_MCB_MCY_APL,2,EBA_APL,true,EBA_PL_EBA_x0,,,
DPM_BAS_CNO_MCB_MCY_APL,2,EBA_BAS,true,EBA_BA_EBA_x2,,,
DPM_BAS_CNO_MCB_MCY_APL,2,EBA_CNO,true,EBA_BT_EBA_x3,,,
DPM_BAS_CNO_MCB_MCY_APL,3,EBA_MCY,true,EBA_MC_EBA_x132,,,
DPM_BAS_CNO_MCB_MCY_APL,3,EBA_MCB,true,EBA_MC_EBA_x816,,,
DPM_BAS_CNO_MCB_MCY_APL,3,EBA_APL,true,EBA_PL_EBA_x0,,,
DPM_BAS_CNO_MCB_MCY_APL,3,EBA_BAS,true,EBA_BA_EBA_x2,,,
DPM_BAS_CNO_MCB_MCY_APL,3,EBA_CNO,true,EBA_BT_EBA_x4,,,
DPM_BAS_CNO_MCB_MCY_APL,4,EBA_MCY,true,EBA_MC_EBA_x132,,,
DPM_BAS_CNO_MCB_MCY_APL,4,EBA_MCB,true,EBA_MC_EBA_x822,,,
DPM_BAS_CNO_MCB_MCY_APL,4,EBA_APL,true,EBA_PL_EBA_x0,,,
DPM_BAS_CNO_MCB_MCY_APL,4,EBA_BAS,true,EBA_BA_EBA_x2,,,
