CUBE_ID,COMBINATION_ID
F_19_00_e_REF_FINREP_3_0,430437_REF
F_18_00_a_REF_FINREP_3_0,429186_REF
F_09_01_1_REF_FINREP_3_0,155892_REF
F_18_00_b_REF_FINREP_3_0,429166_REF
F_04_03_1_REF_FINREP_3_0,441853_REF
F_18_00_c_REF_FINREP_3_0,154225_REF
F_19_00_a_REF_FINREP_3_0,154027_REF
F_15_00_a_REF_FINREP_3_0,149709_REF
F_15_00_a_REF_FINREP_3_0,234295_REF
F_18_00_b_REF_FINREP_3_0,153752_REF
F_18_00_b_REF_FINREP_3_0,430090_REF
F_04_03_1_REF_FINREP_3_0,152913_REF
F_09_01_1_REF_FINREP_3_0,454922_REF
F_25_02_a_REF_FINREP_3_0,433525_REF
F_18_00_e_REF_FINREP_3_0,433949_REF
F_18_00_e_REF_FINREP_3_0,433832_REF
F_18_00_b_REF_FINREP_3_0,153658_REF
F_19_00_a_REF_FINREP_3_0,154531_REF
F_18_00_b_REF_FINREP_3_0,433696_REF
F_04_02_2_REF_FINREP_3_0,67305_REF
F_18_00_c_REF_FINREP_3_0,429982_REF
F_18_00_c_REF_FINREP_3_0,430795_REF
F_18_00_a_REF_FINREP_3_0,154671_REF
F_09_01_1_REF_FINREP_3_0,454961_REF
F_04_04_1_REF_FINREP_3_0,152297_REF
F_09_01_1_REF_FINREP_3_0,155894_REF
F_18_00_b_REF_FINREP_3_0,429661_REF
F_19_00_b_REF_FINREP_3_0,153616_REF
F_19_00_b_REF_FINREP_3_0,234643_REF
F_19_00_b_REF_FINREP_3_0,153590_REF
F_19_00_c_REF_FINREP_3_0,430529_REF
F_18_00_a_REF_FINREP_3_0,110887_REF
F_18_00_d_REF_FINREP_3_0,429959_REF
F_18_00_b_REF_FINREP_3_0,441960_REF
F_18_00_d_REF_FINREP_3_0,430739_REF
F_19_00_b_REF_FINREP_3_0,234641_REF
F_04_04_1_REF_FINREP_3_0,152218_REF
F_18_00_b_REF_FINREP_3_0,430030_REF
F_18_00_b_REF_FINREP_3_0,441893_REF
F_18_00_e_REF_FINREP_3_0,433966_REF
F_18_00_d_REF_FINREP_3_0,429207_REF
F_04_03_1_REF_FINREP_3_0,152799_REF
F_18_00_d_REF_FINREP_3_0,434016_REF
F_09_01_1_REF_FINREP_3_0,155618_REF
F_04_04_1_REF_FINREP_3_0,441791_REF
F_18_00_c_REF_FINREP_3_0,430550_REF
F_19_00_a_REF_FINREP_3_0,154483_REF
F_18_00_d_REF_FINREP_3_0,434048_REF
F_18_00_b_REF_FINREP_3_0,429677_REF
F_19_00_a_REF_FINREP_3_0,153928_REF
F_18_00_a_REF_FINREP_3_0,154034_REF
F_18_00_b_REF_FINREP_3_0,441881_REF
F_08_01_a_REF_FINREP_3_0,151965_REF
F_04_03_1_REF_FINREP_3_0,152838_REF
F_18_00_a_REF_FINREP_3_0,155101_REF
F_18_00_b_REF_FINREP_3_0,441945_REF
F_18_00_d_REF_FINREP_3_0,434019_REF
F_04_04_1_REF_FINREP_3_0,152177_REF
F_04_03_1_REF_FINREP_3_0,429511_REF
F_18_00_a_REF_FINREP_3_0,153958_REF
F_19_00_a_REF_FINREP_3_0,430243_REF
F_18_00_b_REF_FINREP_3_0,433741_REF
F_18_00_b_REF_FINREP_3_0,155502_REF
F_18_00_a_REF_FINREP_3_0,154682_REF
F_18_00_b_REF_FINREP_3_0,433701_REF
F_15_00_b_REF_FINREP_3_0,67090_REF
F_09_01_1_REF_FINREP_3_0,454966_REF
F_19_00_c_REF_FINREP_3_0,430844_REF
F_25_02_a_REF_FINREP_3_0,433396_REF
F_18_00_a_REF_FINREP_3_0,154626_REF
F_18_00_b_REF_FINREP_3_0,430964_REF
F_18_00_c_REF_FINREP_3_0,154252_REF
F_18_00_a_REF_FINREP_3_0,430372_REF
F_19_00_a_REF_FINREP_3_0,153878_REF
F_25_02_a_REF_FINREP_3_0,433428_REF
F_18_00_a_REF_FINREP_3_0,154857_REF
F_18_00_a_REF_FINREP_3_0,154629_REF
F_18_00_b_REF_FINREP_3_0,430958_REF
F_19_00_a_REF_FINREP_3_0,154650_REF
F_18_00_e_REF_FINREP_3_0,433834_REF
F_19_00_a_REF_FINREP_3_0,154617_REF
F_15_00_a_REF_FINREP_3_0,149766_REF
F_04_03_1_REF_FINREP_3_0,152989_REF
F_15_00_a_REF_FINREP_3_0,66953_REF
F_19_00_a_REF_FINREP_3_0,153866_REF
F_19_00_a_REF_FINREP_3_0,154877_REF
F_18_00_a_REF_FINREP_3_0,442009_REF
F_18_00_a_REF_FINREP_3_0,155053_REF
F_18_00_b_REF_FINREP_3_0,429556_REF
F_04_04_1_REF_FINREP_3_0,152196_REF
F_18_00_a_REF_FINREP_3_0,429876_REF
F_18_00_b_REF_FINREP_3_0,441963_REF
F_18_00_b_REF_FINREP_3_0,430913_REF
F_19_00_b_REF_FINREP_3_0,154255_REF
F_19_00_b_REF_FINREP_3_0,153735_REF
F_09_01_1_REF_FINREP_3_0,155918_REF
F_19_00_b_REF_FINREP_3_0,153678_REF
F_19_00_a_REF_FINREP_3_0,155033_REF
F_19_00_e_REF_FINREP_3_0,431126_REF
F_18_00_e_REF_FINREP_3_0,433963_REF
F_19_00_c_REF_FINREP_3_0,154239_REF
F_18_00_b_REF_FINREP_3_0,154343_REF
F_18_00_a_REF_FINREP_3_0,441936_REF
F_18_00_e_REF_FINREP_3_0,434001_REF
F_15_00_a_REF_FINREP_3_0,149698_REF
F_18_00_b_REF_FINREP_3_0,429681_REF
F_18_00_a_REF_FINREP_3_0,153940_REF
F_18_00_a_REF_FINREP_3_0,154148_REF
F_19_00_a_REF_FINREP_3_0,154581_REF
F_15_00_a_REF_FINREP_3_0,149720_REF
F_18_00_b_REF_FINREP_3_0,154361_REF
F_18_00_a_REF_FINREP_3_0,154746_REF
F_18_00_b_REF_FINREP_3_0,155264_REF
F_18_00_a_REF_FINREP_3_0,431046_REF
F_18_00_b_REF_FINREP_3_0,151124_REF
F_18_00_a_REF_FINREP_3_0,430274_REF
F_18_00_b_REF_FINREP_3_0,430107_REF
F_04_02_2_REF_FINREP_3_0,10956_REF
F_15_00_b_REF_FINREP_3_0,67049_REF
F_04_02_2_REF_FINREP_3_0,151175_REF
F_18_00_b_REF_FINREP_3_0,454974_REF
F_18_00_a_REF_FINREP_3_0,431112_REF
F_18_00_e_REF_FINREP_3_0,433882_REF
F_19_00_e_REF_FINREP_3_0,429946_REF
F_04_03_1_REF_FINREP_3_0,152966_REF
F_18_00_a_REF_FINREP_3_0,429195_REF
F_15_00_b_REF_FINREP_3_0,67116_REF
F_09_01_1_REF_FINREP_3_0,155871_REF
F_08_01_a_REF_FINREP_3_0,151224_REF
F_19_00_a_REF_FINREP_3_0,153980_REF
F_19_00_e_REF_FINREP_3_0,431133_REF
F_18_00_b_REF_FINREP_3_0,153651_REF
F_15_00_b_REF_FINREP_3_0,149736_REF
F_18_00_b_REF_FINREP_3_0,430084_REF
F_18_00_b_REF_FINREP_3_0,155629_REF
F_25_02_c_REF_FINREP_3_0,433605_REF
F_18_00_b_REF_FINREP_3_0,430038_REF
F_18_00_a_REF_FINREP_3_0,154041_REF
F_19_00_b_REF_FINREP_3_0,430887_REF
F_18_00_a_REF_FINREP_3_0,429844_REF
F_18_00_a_REF_FINREP_3_0,429829_REF
F_18_00_b_REF_FINREP_3_0,429712_REF
F_18_00_b_REF_FINREP_3_0,430010_REF
F_19_00_e_REF_FINREP_3_0,429963_REF
F_15_00_a_REF_FINREP_3_0,66979_REF
F_18_00_a_REF_FINREP_3_0,431077_REF
F_18_00_a_REF_FINREP_3_0,431120_REF
F_18_00_b_REF_FINREP_3_0,429552_REF
F_18_00_a_REF_FINREP_3_0,154754_REF
F_18_00_d_REF_FINREP_3_0,429939_REF
F_04_02_1_REF_FINREP_3_0,152713_REF
F_19_00_c_REF_FINREP_3_0,154223_REF
F_18_00_a_REF_FINREP_3_0,429910_REF
F_25_02_a_REF_FINREP_3_0,433534_REF
F_09_01_1_REF_FINREP_3_0,454938_REF
F_25_02_a_REF_FINREP_3_0,433540_REF
F_18_00_e_REF_FINREP_3_0,433960_REF
F_19_00_a_REF_FINREP_3_0,155012_REF
F_04_04_1_REF_FINREP_3_0,152304_REF
F_19_00_a_REF_FINREP_3_0,154582_REF
F_18_00_b_REF_FINREP_3_0,429659_REF
F_19_00_a_REF_FINREP_3_0,430611_REF
F_18_00_b_REF_FINREP_3_0,454926_REF
F_18_00_a_REF_FINREP_3_0,430388_REF
F_19_00_a_REF_FINREP_3_0,154979_REF
F_19_00_e_REF_FINREP_3_0,430760_REF
F_04_04_1_REF_FINREP_3_0,429284_REF
F_18_00_a_REF_FINREP_3_0,153883_REF
F_18_00_b_REF_FINREP_3_0,441944_REF
F_19_00_a_REF_FINREP_3_0,154610_REF
F_18_00_b_REF_FINREP_3_0,154389_REF
F_19_00_b_REF_FINREP_3_0,430113_REF
F_18_00_d_REF_FINREP_3_0,430487_REF
F_18_00_b_REF_FINREP_3_0,429542_REF
F_18_00_e_REF_FINREP_3_0,433923_REF
F_19_00_c_REF_FINREP_3_0,430833_REF
F_15_00_a_REF_FINREP_3_0,66983_REF
F_19_00_a_REF_FINREP_3_0,154125_REF
F_25_02_a_REF_FINREP_3_0,434087_REF
F_04_03_1_REF_FINREP_3_0,152983_REF
F_18_00_b_REF_FINREP_3_0,433677_REF
F_08_01_a_REF_FINREP_3_0,151827_REF
F_18_00_a_REF_FINREP_3_0,155041_REF
F_18_00_a_REF_FINREP_3_0,441767_REF
F_25_02_a_REF_FINREP_3_0,433408_REF
F_18_00_a_REF_FINREP_3_0,431105_REF
F_19_00_a_REF_FINREP_3_0,154141_REF
F_19_00_a_REF_FINREP_3_0,155016_REF
F_18_00_c_REF_FINREP_3_0,154244_REF
F_18_00_b_REF_FINREP_3_0,429696_REF
F_19_00_b_REF_FINREP_3_0,154404_REF
F_04_03_1_REF_FINREP_3_0,152933_REF
F_18_00_a_REF_FINREP_3_0,430293_REF
F_18_00_a_REF_FINREP_3_0,429894_REF
F_18_00_d_REF_FINREP_3_0,430776_REF
F_19_00_a_REF_FINREP_3_0,154548_REF
F_18_00_b_REF_FINREP_3_0,430962_REF
F_18_00_b_REF_FINREP_3_0,442030_REF
F_19_00_e_REF_FINREP_3_0,430482_REF
F_09_01_1_REF_FINREP_3_0,155475_REF
F_18_00_b_REF_FINREP_3_0,430905_REF
F_18_00_e_REF_FINREP_3_0,433889_REF
F_18_00_b_REF_FINREP_3_0,441976_REF
F_18_00_a_REF_FINREP_3_0,154856_REF
F_04_03_1_REF_FINREP_3_0,152959_REF
F_25_02_c_REF_FINREP_3_0,433641_REF
F_18_00_b_REF_FINREP_3_0,155548_REF
F_19_00_b_REF_FINREP_3_0,430992_REF
F_18_00_b_REF_FINREP_3_0,441940_REF
F_15_00_a_REF_FINREP_3_0,149688_REF
F_18_00_b_REF_FINREP_3_0,155487_REF
F_18_00_b_REF_FINREP_3_0,429706_REF
F_15_00_a_REF_FINREP_3_0,149659_REF
F_18_00_a_REF_FINREP_3_0,430591_REF
F_18_00_a_REF_FINREP_3_0,429725_REF
F_09_01_1_REF_FINREP_3_0,155841_REF
F_08_01_a_REF_FINREP_3_0,151833_REF
F_25_02_a_REF_FINREP_3_0,433499_REF
F_18_00_d_REF_FINREP_3_0,429960_REF
F_18_00_a_REF_FINREP_3_0,429886_REF
F_18_00_d_REF_FINREP_3_0,434017_REF
F_19_00_b_REF_FINREP_3_0,430993_REF
F_19_00_e_REF_FINREP_3_0,429941_REF
F_18_00_b_REF_FINREP_3_0,430916_REF
F_19_00_a_REF_FINREP_3_0,155088_REF
F_19_00_b_REF_FINREP_3_0,154400_REF
F_18_00_a_REF_FINREP_3_0,430190_REF
F_18_00_b_REF_FINREP_3_0,454896_REF
F_18_00_b_REF_FINREP_3_0,155231_REF
F_18_00_a_REF_FINREP_3_0,430204_REF
F_18_00_b_REF_FINREP_3_0,155484_REF
F_15_00_b_REF_FINREP_3_0,67113_REF
F_18_00_b_REF_FINREP_3_0,430941_REF
F_19_00_a_REF_FINREP_3_0,430599_REF
F_18_00_b_REF_FINREP_3_0,154430_REF
F_19_00_a_REF_FINREP_3_0,431065_REF
F_19_00_e_REF_FINREP_3_0,430473_REF
F_25_02_a_REF_FINREP_3_0,433539_REF
F_08_01_a_REF_FINREP_3_0,151292_REF
F_08_01_a_REF_FINREP_3_0,151950_REF
F_18_00_b_REF_FINREP_3_0,153701_REF
F_18_00_b_REF_FINREP_3_0,155482_REF
F_09_01_1_REF_FINREP_3_0,155615_REF
F_18_00_a_REF_FINREP_3_0,154928_REF
F_15_00_b_REF_FINREP_3_0,67021_REF
F_18_00_b_REF_FINREP_3_0,430940_REF
F_18_00_b_REF_FINREP_3_0,430031_REF
F_19_00_e_REF_FINREP_3_0,429929_REF
F_18_00_b_REF_FINREP_3_0,430102_REF
F_09_01_1_REF_FINREP_3_0,155921_REF
F_18_00_a_REF_FINREP_3_0,430667_REF
F_18_00_b_REF_FINREP_3_0,454897_REF
F_18_00_a_REF_FINREP_3_0,431110_REF
F_18_00_a_REF_FINREP_3_0,430707_REF
F_19_00_a_REF_FINREP_3_0,155082_REF
F_19_00_b_REF_FINREP_3_0,154287_REF
F_08_01_a_REF_FINREP_3_0,11287_REF
F_25_02_a_REF_FINREP_3_0,434091_REF
F_18_00_a_REF_FINREP_3_0,429419_REF
F_19_00_a_REF_FINREP_3_0,153924_REF
F_18_00_a_REF_FINREP_3_0,430572_REF
F_18_00_b_REF_FINREP_3_0,153545_REF
F_18_00_d_REF_FINREP_3_0,429480_REF
F_18_00_c_REF_FINREP_3_0,434072_REF
F_04_04_1_REF_FINREP_3_0,152174_REF
F_19_00_c_REF_FINREP_3_0,430801_REF
F_18_00_b_REF_FINREP_3_0,155636_REF
F_18_00_a_REF_FINREP_3_0,153848_REF
F_18_00_d_REF_FINREP_3_0,434044_REF
F_18_00_e_REF_FINREP_3_0,433865_REF
F_15_00_a_REF_FINREP_3_0,149780_REF
F_18_00_a_REF_FINREP_3_0,155119_REF
F_08_01_a_REF_FINREP_3_0,151970_REF
F_15_00_a_REF_FINREP_3_0,66963_REF
F_19_00_b_REF_FINREP_3_0,430971_REF
F_19_00_a_REF_FINREP_3_0,154954_REF
F_18_00_a_REF_FINREP_3_0,154750_REF
F_18_00_b_REF_FINREP_3_0,430884_REF
F_04_03_1_REF_FINREP_3_0,152945_REF
F_09_01_1_REF_FINREP_3_0,454963_REF
F_19_00_a_REF_FINREP_3_0,154698_REF
F_04_03_1_REF_FINREP_3_0,441836_REF
F_15_00_a_REF_FINREP_3_0,67161_REF
F_19_00_c_REF_FINREP_3_0,154232_REF
F_25_02_a_REF_FINREP_3_0,433506_REF
F_04_03_1_REF_FINREP_3_0,153004_REF
F_08_01_a_REF_FINREP_3_0,151214_REF
F_18_00_a_REF_FINREP_3_0,154892_REF
F_19_00_b_REF_FINREP_3_0,155246_REF
F_09_01_1_REF_FINREP_3_0,155518_REF
F_25_02_a_REF_FINREP_3_0,433570_REF
F_19_00_a_REF_FINREP_3_0,154827_REF
F_18_00_b_REF_FINREP_3_0,441898_REF
F_18_00_b_REF_FINREP_3_0,430954_REF
F_15_00_a_REF_FINREP_3_0,66996_REF
F_09_01_1_REF_FINREP_3_0,456870_REF
F_15_00_b_REF_FINREP_3_0,149753_REF
F_18_00_d_REF_FINREP_3_0,430733_REF
F_18_00_a_REF_FINREP_3_0,429735_REF
F_18_00_c_REF_FINREP_3_0,434060_REF
F_19_00_b_REF_FINREP_3_0,234648_REF
F_09_01_1_REF_FINREP_3_0,155578_REF
F_25_02_c_REF_FINREP_3_0,433635_REF
F_18_00_b_REF_FINREP_3_0,442027_REF
F_18_00_b_REF_FINREP_3_0,429561_REF
F_18_00_b_REF_FINREP_3_0,454972_REF
F_18_00_a_REF_FINREP_3_0,154895_REF
F_18_00_a_REF_FINREP_3_0,429203_REF
F_18_00_a_REF_FINREP_3_0,153899_REF
F_04_04_1_REF_FINREP_3_0,152351_REF
F_19_00_a_REF_FINREP_3_0,430598_REF
F_04_02_1_REF_FINREP_3_0,152712_REF
F_18_00_a_REF_FINREP_3_0,153904_REF
F_18_00_a_REF_FINREP_3_0,430374_REF
F_19_00_a_REF_FINREP_3_0,430341_REF
F_18_00_b_REF_FINREP_3_0,429580_REF
F_19_00_c_REF_FINREP_3_0,430843_REF
F_18_00_a_REF_FINREP_3_0,430628_REF
F_18_00_b_REF_FINREP_3_0,433730_REF
F_18_00_a_REF_FINREP_3_0,155010_REF
F_18_00_a_REF_FINREP_3_0,430418_REF
F_18_00_a_REF_FINREP_3_0,430298_REF
F_19_00_b_REF_FINREP_3_0,153669_REF
F_18_00_b_REF_FINREP_3_0,153723_REF
F_04_03_1_REF_FINREP_3_0,441833_REF
F_18_00_b_REF_FINREP_3_0,153688_REF
F_19_00_b_REF_FINREP_3_0,153740_REF
F_04_03_1_REF_FINREP_3_0,152947_REF
F_19_00_a_REF_FINREP_3_0,153867_REF
F_18_00_a_REF_FINREP_3_0,153954_REF
F_08_01_a_REF_FINREP_3_0,151212_REF
F_18_00_b_REF_FINREP_3_0,153576_REF
F_18_00_a_REF_FINREP_3_0,154680_REF
F_15_00_b_REF_FINREP_3_0,67077_REF
F_04_02_2_REF_FINREP_3_0,151179_REF
F_25_02_a_REF_FINREP_3_0,433509_REF
F_09_01_1_REF_FINREP_3_0,155915_REF
F_19_00_e_REF_FINREP_3_0,429231_REF
F_18_00_b_REF_FINREP_3_0,441886_REF
F_19_00_e_REF_FINREP_3_0,429919_REF
F_18_00_a_REF_FINREP_3_0,430403_REF
F_18_00_d_REF_FINREP_3_0,429948_REF
F_19_00_b_REF_FINREP_3_0,154350_REF
F_19_00_a_REF_FINREP_3_0,154075_REF
F_18_00_a_REF_FINREP_3_0,430711_REF
F_19_00_a_REF_FINREP_3_0,430342_REF
F_18_00_b_REF_FINREP_3_0,433667_REF
F_18_00_e_REF_FINREP_3_0,433833_REF
F_19_00_a_REF_FINREP_3_0,154442_REF
F_18_00_b_REF_FINREP_3_0,429214_REF
F_18_00_b_REF_FINREP_3_0,429667_REF
F_18_00_d_REF_FINREP_3_0,430741_REF
F_18_00_a_REF_FINREP_3_0,155051_REF
F_18_00_c_REF_FINREP_3_0,119148_REF
F_18_00_a_REF_FINREP_3_0,153951_REF
F_25_02_a_REF_FINREP_3_0,434075_REF
F_19_00_c_REF_FINREP_3_0,430817_REF
F_25_02_a_REF_FINREP_3_0,433390_REF
F_15_00_a_REF_FINREP_3_0,149776_REF
F_09_01_1_REF_FINREP_3_0,155875_REF
F_08_01_a_REF_FINREP_3_0,151956_REF
F_04_03_1_REF_FINREP_3_0,152820_REF
F_18_00_c_REF_FINREP_3_0,430823_REF
F_18_00_a_REF_FINREP_3_0,430350_REF
F_18_00_e_REF_FINREP_3_0,456836_REF
F_19_00_b_REF_FINREP_3_0,154264_REF
F_09_01_1_REF_FINREP_3_0,456833_REF
F_18_00_a_REF_FINREP_3_0,154837_REF
F_15_00_a_REF_FINREP_3_0,66990_REF
F_19_00_a_REF_FINREP_3_0,153872_REF
F_19_00_b_REF_FINREP_3_0,155257_REF
F_18_00_a_REF_FINREP_3_0,154927_REF
F_18_00_e_REF_FINREP_3_0,433851_REF
F_18_00_a_REF_FINREP_3_0,430410_REF
F_18_00_b_REF_FINREP_3_0,433714_REF
F_19_00_a_REF_FINREP_3_0,154031_REF
F_25_02_a_REF_FINREP_3_0,433590_REF
F_04_03_1_REF_FINREP_3_0,429505_REF
F_19_00_e_REF_FINREP_3_0,430761_REF
F_18_00_a_REF_FINREP_3_0,154643_REF
F_18_00_b_REF_FINREP_3_0,429582_REF
F_18_00_e_REF_FINREP_3_0,433845_REF
F_19_00_b_REF_FINREP_3_0,153567_REF
F_18_00_a_REF_FINREP_3_0,430300_REF
F_04_04_1_REF_FINREP_3_0,152194_REF
F_19_00_c_REF_FINREP_3_0,430810_REF
F_19_00_a_REF_FINREP_3_0,431064_REF
F_19_00_e_REF_FINREP_3_0,430457_REF
F_09_01_1_REF_FINREP_3_0,155497_REF
F_18_00_a_REF_FINREP_3_0,429737_REF
F_08_01_a_REF_FINREP_3_0,151973_REF
F_18_00_a_REF_FINREP_3_0,430586_REF
F_18_00_b_REF_FINREP_3_0,430150_REF
F_18_00_b_REF_FINREP_3_0,430965_REF
F_04_03_1_REF_FINREP_3_0,152960_REF
F_19_00_d_REF_FINREP_3_0,118993_REF
F_08_01_a_REF_FINREP_3_0,151252_REF
F_18_00_a_REF_FINREP_3_0,431056_REF
F_18_00_b_REF_FINREP_3_0,430011_REF
F_18_00_a_REF_FINREP_3_0,151144_REF
F_18_00_a_REF_FINREP_3_0,154096_REF
F_04_04_1_REF_FINREP_3_0,152320_REF
F_18_00_e_REF_FINREP_3_0,433902_REF
F_25_02_a_REF_FINREP_3_0,433582_REF
F_09_01_1_REF_FINREP_3_0,155478_REF
F_18_00_b_REF_FINREP_3_0,430882_REF
F_19_00_e_REF_FINREP_3_0,430455_REF
F_19_00_a_REF_FINREP_3_0,154835_REF
F_19_00_c_REF_FINREP_3_0,430553_REF
F_18_00_a_REF_FINREP_3_0,154165_REF
F_19_00_a_REF_FINREP_3_0,154499_REF
F_18_00_b_REF_FINREP_3_0,429541_REF
F_19_00_a_REF_FINREP_3_0,430248_REF
F_18_00_b_REF_FINREP_3_0,154265_REF
F_08_01_a_REF_FINREP_3_0,151268_REF
F_18_00_a_REF_FINREP_3_0,155047_REF
F_18_00_e_REF_FINREP_3_0,433835_REF
F_18_00_b_REF_FINREP_3_0,441759_REF
F_19_00_a_REF_FINREP_3_0,154550_REF
F_25_02_a_REF_FINREP_3_0,434081_REF
F_09_01_1_REF_FINREP_3_0,454965_REF
F_18_00_a_REF_FINREP_3_0,429847_REF
F_18_00_b_REF_FINREP_3_0,155626_REF
F_18_00_a_REF_FINREP_3_0,429222_REF
F_04_04_1_REF_FINREP_3_0,152330_REF
F_19_00_a_REF_FINREP_3_0,430343_REF
F_18_00_a_REF_FINREP_3_0,441911_REF
F_25_02_a_REF_FINREP_3_0,433571_REF
F_18_00_a_REF_FINREP_3_0,153896_REF
F_18_00_b_REF_FINREP_3_0,454900_REF
F_18_00_b_REF_FINREP_3_0,441981_REF
F_19_00_b_REF_FINREP_3_0,153615_REF
F_08_01_a_REF_FINREP_3_0,151834_REF
F_09_01_1_REF_FINREP_3_0,155560_REF
F_18_00_a_REF_FINREP_3_0,430631_REF
F_18_00_a_REF_FINREP_3_0,429771_REF
F_18_00_e_REF_FINREP_3_0,433951_REF
F_18_00_b_REF_FINREP_3_0,155635_REF
F_18_00_e_REF_FINREP_3_0,434003_REF
F_08_01_a_REF_FINREP_3_0,151948_REF
F_18_00_b_REF_FINREP_3_0,429705_REF
F_18_00_a_REF_FINREP_3_0,430240_REF
F_09_01_1_REF_FINREP_3_0,155910_REF
F_09_01_1_REF_FINREP_3_0,155470_REF
F_18_00_a_REF_FINREP_3_0,154689_REF
F_19_00_a_REF_FINREP_3_0,151134_REF
F_18_00_a_REF_FINREP_3_0,154893_REF
F_19_00_b_REF_FINREP_3_0,152628_REF
F_19_00_a_REF_FINREP_3_0,154008_REF
F_25_02_a_REF_FINREP_3_0,433510_REF
F_19_00_a_REF_FINREP_3_0,154983_REF
F_19_00_a_REF_FINREP_3_0,153923_REF
F_18_00_a_REF_FINREP_3_0,154841_REF
F_15_00_a_REF_FINREP_3_0,149707_REF
F_18_00_a_REF_FINREP_3_0,431118_REF
F_19_00_a_REF_FINREP_3_0,148951_REF
F_19_00_a_REF_FINREP_3_0,154117_REF
F_18_00_b_REF_FINREP_3_0,153633_REF
F_18_00_a_REF_FINREP_3_0,441992_REF
F_08_01_a_REF_FINREP_3_0,45837_REF
F_09_01_1_REF_FINREP_3_0,155598_REF
F_09_01_1_REF_FINREP_3_0,456860_REF
F_18_00_a_REF_FINREP_3_0,110889_REF
F_19_00_c_REF_FINREP_3_0,430519_REF
F_18_00_a_REF_FINREP_3_0,430393_REF
F_15_00_b_REF_FINREP_3_0,67076_REF
F_19_00_b_REF_FINREP_3_0,154337_REF
F_18_00_b_REF_FINREP_3_0,454944_REF
F_18_00_c_REF_FINREP_3_0,434056_REF
F_18_00_a_REF_FINREP_3_0,431076_REF
F_25_02_a_REF_FINREP_3_0,433587_REF
F_15_00_a_REF_FINREP_3_0,66920_REF
F_18_00_b_REF_FINREP_3_0,441966_REF
F_19_00_a_REF_FINREP_3_0,153979_REF
F_04_04_1_REF_FINREP_3_0,441780_REF
F_19_00_a_REF_FINREP_3_0,154828_REF
F_18_00_b_REF_FINREP_3_0,430169_REF
F_04_03_1_REF_FINREP_3_0,152948_REF
F_18_00_b_REF_FINREP_3_0,433674_REF
F_18_00_d_REF_FINREP_3_0,430462_REF
F_18_00_a_REF_FINREP_3_0,429878_REF
F_18_00_a_REF_FINREP_3_0,430364_REF
F_19_00_a_REF_FINREP_3_0,154076_REF
F_19_00_b_REF_FINREP_3_0,155282_REF
F_15_00_a_REF_FINREP_3_0,149774_REF
F_18_00_a_REF_FINREP_3_0,155002_REF
F_18_00_b_REF_FINREP_3_0,429544_REF
F_19_00_a_REF_FINREP_3_0,430649_REF
F_15_00_a_REF_FINREP_3_0,67159_REF
F_25_02_a_REF_FINREP_3_0,433505_REF
F_18_00_e_REF_FINREP_3_0,433906_REF
F_25_02_a_REF_FINREP_3_0,433574_REF
F_25_02_a_REF_FINREP_3_0,433427_REF
F_19_00_a_REF_FINREP_3_0,155074_REF
F_18_00_b_REF_FINREP_3_0,155546_REF
F_18_00_a_REF_FINREP_3_0,430286_REF
F_04_03_1_REF_FINREP_3_0,152916_REF
F_18_00_e_REF_FINREP_3_0,433938_REF
F_19_00_b_REF_FINREP_3_0,154285_REF
F_18_00_e_REF_FINREP_3_0,433901_REF
F_18_00_a_REF_FINREP_3_0,154053_REF
F_19_00_a_REF_FINREP_3_0,155087_REF
F_18_00_e_REF_FINREP_3_0,433863_REF
F_08_01_a_REF_FINREP_3_0,151282_REF
F_18_00_b_REF_FINREP_3_0,430881_REF
F_25_02_a_REF_FINREP_3_0,433530_REF
F_18_00_d_REF_FINREP_3_0,430779_REF
F_18_00_b_REF_FINREP_3_0,155325_REF
F_19_00_a_REF_FINREP_3_0,155064_REF
F_18_00_c_REF_FINREP_3_0,430548_REF
F_18_00_c_REF_FINREP_3_0,430841_REF
F_18_00_b_REF_FINREP_3_0,154432_REF
F_19_00_a_REF_FINREP_3_0,154830_REF
F_19_00_a_REF_FINREP_3_0,154484_REF
F_04_02_2_REF_FINREP_3_0,151174_REF
F_18_00_a_REF_FINREP_3_0,430664_REF
F_04_03_1_REF_FINREP_3_0,441848_REF
F_19_00_b_REF_FINREP_3_0,154314_REF
F_08_01_a_REF_FINREP_3_0,151296_REF
F_19_00_a_REF_FINREP_3_0,429175_REF
F_15_00_a_REF_FINREP_3_0,66955_REF
F_18_00_b_REF_FINREP_3_0,154326_REF
F_18_00_b_REF_FINREP_3_0,154382_REF
F_18_00_a_REF_FINREP_3_0,431055_REF
F_09_01_1_REF_FINREP_3_0,454939_REF
F_18_00_b_REF_FINREP_3_0,429655_REF
F_19_00_e_REF_FINREP_3_0,430756_REF
F_18_00_b_REF_FINREP_3_0,429554_REF
F_18_00_e_REF_FINREP_3_0,456864_REF
F_18_00_b_REF_FINREP_3_0,154424_REF
F_19_00_a_REF_FINREP_3_0,154437_REF
F_19_00_b_REF_FINREP_3_0,431015_REF
F_25_02_a_REF_FINREP_3_0,433556_REF
F_18_00_a_REF_FINREP_3_0,430386_REF
F_18_00_b_REF_FINREP_3_0,429678_REF
F_18_00_b_REF_FINREP_3_0,441825_REF
F_04_03_1_REF_FINREP_3_0,441855_REF
