CELL_ID,AXIS_ORDINATE_ID
3171904_REF,FINREP_REF_F_18_00_c_REF_FINREP 2_9_2_216
3151460_REF,FINREP_REF_F_08_01_a_REF_FINREP 2_9_2_180
3154705_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9_2_194
3155514_REF,FINREP_REF_F_19_00_a_REF_FINREP 2_9_2_227
3171399_REF,FINREP_REF_F_18_00_b_REF_FINREP 2_9_2_191
2740676_REF,FINREP_REF_F_12_01_a_REF_FINREP 2_8_3_210
3173140_REF,FINREP_REF_F_19_00_c_REF_FINREP 2_9_1_185
3156229_REF,FINREP_REF_F_19_00_c_REF_FINREP 2_9_1_168
3151790_REF,FINREP_REF_F_08_01_a_REF_FINREP 2_9_1_040
3152188_REF,FINREP_REF_F_04_04_1_REF_FINREP 2_9_3_150
3154132_REF,FINREP_REF_F_19_00_a_REF_FINREP 2_9_1_010
2740483_REF,FINREP_REF_F_12_01_a_REF_FINREP 2_8_3_280
3171994_REF,FINREP_REF_F_18_00_d_REF_FINREP 2_9_2_198
3152143_REF,FINREP_REF_F_04_04_1_REF_FINREP 2_9_3_150
3155314_REF,FINREP_REF_F_19_00_a_REF_FINREP 2_9_2_181
3173138_REF,FINREP_REF_F_19_00_c_REF_FINREP 2_9_2_226
3171930_REF,FINREP_REF_F_18_00_c_REF_FINREP 2_9_1_205
3156101_REF,FINREP_REF_F_18_00_c_REF_FINREP 2_9_2_184
3170837_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9_2_192
3170304_REF,FINREP_REF_F_08_01_a_REF_FINREP 2_9_2_445
3171182_REF,FINREP_REF_F_18_00_b_REF_FINREP 2_9_2_020
3156850_REF,FINREP_REF_F_12_01_a_REF_FINREP 2_9_3_330
3170231_REF,FINREP_REF_F_04_04_1_REF_FINREP 2_9_2_015
3154170_REF,FINREP_REF_F_19_00_a_REF_FINREP 2_9_1_030
2740551_REF,FINREP_REF_F_12_01_a_REF_FINREP 2_8_2_030
3156857_REF,FINREP_REF_F_12_01_a_REF_FINREP 2_9_2_120
3156600_REF,FINREP_REF_F_12_01_a_REF_FINREP 2_9_3_330
3155654_REF,FINREP_REF_F_19_00_b_REF_FINREP 2_9_1_140
3155578_REF,FINREP_REF_F_19_00_b_REF_FINREP 2_9_2_184
3151575_REF,FINREP_REF_F_08_01_a_REF_FINREP 2_9_1_030
3171334_REF,FINREP_REF_F_18_00_b_REF_FINREP 2_9_1_142
3172046_REF,FINREP_REF_F_18_00_d_REF_FINREP 2_9_2_199
3153921_REF,FINREP_REF_F_18_00_b_REF_FINREP 2_9_2_120
3154981_REF,FINREP_REF_F_18_00_b_REF_FINREP 2_9_1_140
3154135_REF,FINREP_REF_F_19_00_a_REF_FINREP 2_9_2_030
3155515_REF,FINREP_REF_F_19_00_a_REF_FINREP 2_9_2_231
3153557_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9_1_080
3151985_REF,FINREP_REF_F_04_03_1_REF_FINREP 2_9_3_110
3171445_REF,FINREP_REF_F_18_00_b_REF_FINREP 2_9_2_900
3153828_REF,FINREP_REF_F_18_00_b_REF_FINREP 2_9_1_140
3155877_REF,FINREP_REF_F_18_00_c_REF_FINREP 2_9_1_199
3156606_REF,FINREP_REF_F_12_01_a_REF_FINREP 2_9_2_070
3152118_REF,FINREP_REF_F_04_04_1_REF_FINREP 2_9_2_010
3155528_REF,FINREP_REF_F_19_00_a_REF_FINREP 2_9_1_110
2740452_REF,FINREP_REF_F_12_01_a_REF_FINREP 2_8_2_010
2740826_REF,FINREP_REF_F_12_01_a_REF_FINREP 2_8_3_210
3171572_REF,FINREP_REF_F_18_00_b_REF_FINREP 2_9_1_196
3152025_REF,FINREP_REF_F_04_03_1_REF_FINREP 2_9_2_040
2740554_REF,FINREP_REF_F_12_01_a_REF_FINREP 2_8_3_500
3171714_REF,FINREP_REF_F_18_00_b_REF_FINREP 2_9_2_186
3171871_REF,FINREP_REF_F_18_00_c_REF_FINREP 2_9_1_205
3155656_REF,FINREP_REF_F_19_00_b_REF_FINREP 2_9_2_224
3156810_REF,FINREP_REF_F_12_01_a_REF_FINREP 2_9_3_430
3173234_REF,FINREP_REF_F_19_00_e_REF_FINREP 2_9_2_169
3152067_REF,FINREP_REF_F_04_03_1_REF_FINREP 2_9_2_060
3172421_REF,FINREP_REF_F_18_00_e_REF_FINREP 2_9_2_110
3171639_REF,FINREP_REF_F_18_00_b_REF_FINREP 2_9_1_197
2741099_REF,FINREP_REF_F_12_01_b_REF_FINREP 2_8_3_530
3172957_REF,FINREP_REF_F_19_00_a_REF_FINREP 2_9_2_930
3172139_REF,FINREP_REF_F_18_00_d_REF_FINREP 2_9_2_200
3155006_REF,FINREP_REF_F_18_00_b_REF_FINREP 2_9_2_214
3172005_REF,FINREP_REF_F_18_00_d_REF_FINREP 2_9_2_198
3155690_REF,FINREP_REF_F_19_00_b_REF_FINREP 2_9_2_335
3156824_REF,FINREP_REF_F_12_01_a_REF_FINREP 2_9_3_050
3151714_REF,FINREP_REF_F_08_01_a_REF_FINREP 2_9_1_037
3170934_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9_1_107
3171412_REF,FINREP_REF_F_18_00_b_REF_FINREP 2_9_2_216
3153889_REF,FINREP_REF_F_18_00_b_REF_FINREP 2_9_1_150
3151455_REF,FINREP_REF_F_08_01_a_REF_FINREP 2_9_2_130
3170992_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9_2_100
3154272_REF,FINREP_REF_F_19_00_a_REF_FINREP 2_9_2_070
3153423_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9_1_030
3172403_REF,FINREP_REF_F_18_00_e_REF_FINREP 2_9_3_350
3155289_REF,FINREP_REF_F_19_00_a_REF_FINREP 2_9_1_030
2741132_REF,FINREP_REF_F_12_01_b_REF_FINREP 2_8_2_100
3154503_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9_1_010
2740432_REF,FINREP_REF_F_12_01_a_REF_FINREP 2_8_3_270
3153795_REF,FINREP_REF_F_18_00_b_REF_FINREP 2_9_1_130
3154237_REF,FINREP_REF_F_19_00_a_REF_FINREP 2_9_1_070
3172283_REF,FINREP_REF_F_18_00_e_REF_FINREP 2_9_2_010
3171923_REF,FINREP_REF_F_18_00_c_REF_FINREP 2_9_2_420
3151768_REF,FINREP_REF_F_08_01_a_REF_FINREP 2_9_2_180
3152877_REF,FINREP_REF_F_04_04_1_REF_FINREP 2_9_2_014
3155894_REF,FINREP_REF_F_18_00_c_REF_FINREP 2_9_2_390
3170814_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9_2_030
3152246_REF,FINREP_REF_F_04_04_1_REF_FINREP 2_9_3_130
2740654_REF,FINREP_REF_F_12_01_a_REF_FINREP 2_8_2_050
3156674_REF,FINREP_REF_F_12_01_a_REF_FINREP 2_9_3_050
3155693_REF,FINREP_REF_F_19_00_b_REF_FINREP 2_9_2_183
3153903_REF,FINREP_REF_F_18_00_b_REF_FINREP 2_9_1_150
3155050_REF,FINREP_REF_F_18_00_b_REF_FINREP 2_9_2_186
3173162_REF,FINREP_REF_F_19_00_e_REF_FINREP 2_9_3_090
3155303_REF,FINREP_REF_F_19_00_a_REF_FINREP 2_9_1_030
3155979_REF,FINREP_REF_F_19_00_c_REF_FINREP 2_9_1_169
3171121_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9_1_122
3154489_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9_1_010
3173019_REF,FINREP_REF_F_19_00_a_REF_FINREP 2_9_1_110
3156344_REF,FINREP_REF_F_12_01_a_REF_FINREP 2_9_3_260
3170346_REF,FINREP_REF_F_12_01_a_REF_FINREP 2_9_2_125
2740421_REF,FINREP_REF_F_12_01_a_REF_FINREP 2_8_3_160
3172389_REF,FINREP_REF_F_18_00_e_REF_FINREP 2_9_3_430
3151558_REF,FINREP_REF_F_08_01_a_REF_FINREP 2_9_2_280
3171513_REF,FINREP_REF_F_18_00_b_REF_FINREP 2_9_2_450
3170328_REF,FINREP_REF_F_12_01_a_REF_FINREP 2_9_3_200
3151799_REF,FINREP_REF_F_20_05_a_REF_FINREP 2_9_2_020
2740641_REF,FINREP_REF_F_12_01_a_REF_FINREP 2_8_2_050
3172391_REF,FINREP_REF_F_18_00_e_REF_FINREP 2_9_3_450
3155718_REF,FINREP_REF_F_19_00_b_REF_FINREP 2_9_2_231
3156669_REF,FINREP_REF_F_12_01_a_REF_FINREP 2_9_2_080
3155542_REF,FINREP_REF_F_19_00_a_REF_FINREP 2_9_2_226
3156128_REF,FINREP_REF_F_18_00_c_REF_FINREP 2_9_2_340
3153954_REF,FINREP_REF_F_18_00_b_REF_FINREP 2_9_1_170
3170353_REF,FINREP_REF_F_12_01_a_REF_FINREP 2_9_2_125
3171134_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9_1_122
3171306_REF,FINREP_REF_F_18_00_b_REF_FINREP 2_9_2_330
2740719_REF,FINREP_REF_F_12_01_a_REF_FINREP 2_8_3_130
3171396_REF,FINREP_REF_F_18_00_b_REF_FINREP 2_9_2_184
3171946_REF,FINREP_REF_F_18_00_c_REF_FINREP 2_9_2_900
2740799_REF,FINREP_REF_F_12_01_a_REF_FINREP 2_8_2_090
3156350_REF,FINREP_REF_F_12_01_a_REF_FINREP 2_9_3_330
2740913_REF,FINREP_REF_F_12_01_a_REF_FINREP 2_8_2_120
3156485_REF,FINREP_REF_F_12_01_a_REF_FINREP 2_9_3_170
3170631_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9_2_193
3155626_REF,FINREP_REF_F_19_00_b_REF_FINREP 2_9_1_130
3154938_REF,FINREP_REF_F_18_00_b_REF_FINREP 2_9_1_130
3172267_REF,FINREP_REF_F_18_00_d_REF_FINREP 2_9_2_201
3172010_REF,FINREP_REF_F_18_00_d_REF_FINREP 2_9_2_198
3170941_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9_2_160
3155665_REF,FINREP_REF_F_19_00_b_REF_FINREP 2_9_2_184
3173079_REF,FINREP_REF_F_19_00_c_REF_FINREP 2_9_2_910
3151760_REF,FINREP_REF_F_08_01_a_REF_FINREP 2_9_2_100
3156559_REF,FINREP_REF_F_12_01_a_REF_FINREP 2_9_2_050
2740810_REF,FINREP_REF_F_12_01_a_REF_FINREP 2_8_2_100
3151550_REF,FINREP_REF_F_08_01_a_REF_FINREP 2_9_2_200
3153436_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9_1_030
3173291_REF,FINREP_REF_F_19_00_e_REF_FINREP 2_9_3_186
3172108_REF,FINREP_REF_F_18_00_d_REF_FINREP 2_9_3_920
3170921_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9_2_920
3171835_REF,FINREP_REF_F_18_00_b_REF_FINREP 2_9_2_510
3154999_REF,FINREP_REF_F_18_00_b_REF_FINREP 2_9_2_195
3154554_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9_1_030
3171575_REF,FINREP_REF_F_18_00_b_REF_FINREP 2_9_2_225
3170787_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9_2_211
3171494_REF,FINREP_REF_F_18_00_b_REF_FINREP 2_9_2_223
3151522_REF,FINREP_REF_F_08_01_a_REF_FINREP 2_9_1_010
3156613_REF,FINREP_REF_F_12_01_a_REF_FINREP 2_9_2_070
2740487_REF,FINREP_REF_F_12_01_a_REF_FINREP 2_8_3_330
3155862_REF,FINREP_REF_F_18_00_c_REF_FINREP 2_9_1_199
3170980_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9_2_930
3153542_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9_1_080
3171995_REF,FINREP_REF_F_18_00_d_REF_FINREP 2_9_3_223
3154258_REF,FINREP_REF_F_19_00_a_REF_FINREP 2_9_1_080
3156429_REF,FINREP_REF_F_12_01_a_REF_FINREP 2_9_3_100
3172098_REF,FINREP_REF_F_18_00_d_REF_FINREP 2_9_2_199
2740453_REF,FINREP_REF_F_12_01_a_REF_FINREP 2_8_3_490
3155728_REF,FINREP_REF_F_19_00_c_REF_FINREP 2_9_2_193
3172053_REF,FINREP_REF_F_18_00_d_REF_FINREP 2_9_2_199
3154473_REF,FINREP_REF_F_19_00_d_REF_FINREP 2_9_1_170
3171321_REF,FINREP_REF_F_18_00_b_REF_FINREP 2_9_1_142
3155641_REF,FINREP_REF_F_19_00_b_REF_FINREP 2_9_1_140
3155230_REF,FINREP_REF_F_19_00_a_REF_FINREP 2_9_2_184
3154543_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9_2_181
3172998_REF,FINREP_REF_F_19_00_a_REF_FINREP 2_9_1_090
3154742_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9_1_090
3156780_REF,FINREP_REF_F_12_01_a_REF_FINREP 2_9_3_110
3156324_REF,FINREP_REF_F_12_01_a_REF_FINREP 2_9_3_050
3152181_REF,FINREP_REF_F_04_04_1_REF_FINREP 2_9_3_080
3172928_REF,FINREP_REF_F_19_00_a_REF_FINREP 2_9_2_920
3173221_REF,FINREP_REF_F_19_00_e_REF_FINREP 2_9_2_169
3154106_REF,FINREP_REF_F_18_00_c_REF_FINREP 2_9_2_480
3152030_REF,FINREP_REF_F_04_03_1_REF_FINREP 2_9_2_040
3171567_REF,FINREP_REF_F_18_00_b_REF_FINREP 2_9_1_196
3156690_REF,FINREP_REF_F_12_01_a_REF_FINREP 2_9_3_220
3152189_REF,FINREP_REF_F_04_04_1_REF_FINREP 2_9_2_050
2740447_REF,FINREP_REF_F_12_01_a_REF_FINREP 2_8_2_010
3151785_REF,FINREP_REF_F_08_01_a_REF_FINREP 2_9_1_040
3153864_REF,FINREP_REF_F_18_00_b_REF_FINREP 2_9_2_510
3153837_REF,FINREP_REF_F_18_00_b_REF_FINREP 2_9_2_100
2740738_REF,FINREP_REF_F_12_01_a_REF_FINREP 2_8_2_080
3156207_REF,FINREP_REF_F_19_00_c_REF_FINREP 2_9_2_100
3172095_REF,FINREP_REF_F_18_00_d_REF_FINREP 2_9_3_470
3171260_REF,FINREP_REF_F_18_00_b_REF_FINREP 2_9_1_142
3154091_REF,FINREP_REF_F_18_00_c_REF_FINREP 2_9_2_180
3156842_REF,FINREP_REF_F_12_01_a_REF_FINREP 2_9_2_120
2740544_REF,FINREP_REF_F_12_01_a_REF_FINREP 2_8_2_030
3156373_REF,FINREP_REF_F_12_01_a_REF_FINREP 2_9_2_020
3154165_REF,FINREP_REF_F_19_00_a_REF_FINREP 2_9_1_030
3156472_REF,FINREP_REF_F_12_01_a_REF_FINREP 2_9_2_040
3172331_REF,FINREP_REF_F_18_00_e_REF_FINREP 2_9_3_510
3154398_REF,FINREP_REF_F_19_00_b_REF_FINREP 2_9_2_170
3172160_REF,FINREP_REF_F_18_00_d_REF_FINREP 2_9_3_335
3154131_REF,FINREP_REF_F_19_00_a_REF_FINREP 2_9_2_180
3153419_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9_2_020
3170899_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9_2_197
3171925_REF,FINREP_REF_F_18_00_c_REF_FINREP 2_9_1_205
3152115_REF,FINREP_REF_F_04_04_1_REF_FINREP 2_9_3_020
3171738_REF,FINREP_REF_F_18_00_b_REF_FINREP 2_9_1_950
3171981_REF,FINREP_REF_F_18_00_d_REF_FINREP 2_9_2_198
2740863_REF,FINREP_REF_F_12_01_a_REF_FINREP 2_8_3_070
3153507_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9_2_080
3154127_REF,FINREP_REF_F_19_00_a_REF_FINREP 2_9_1_010
3156844_REF,FINREP_REF_F_12_01_a_REF_FINREP 2_9_3_260
3171004_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9_2_184
3172130_REF,FINREP_REF_F_18_00_d_REF_FINREP 2_9_2_200
3156545_REF,FINREP_REF_F_12_01_a_REF_FINREP 2_9_2_050
3154740_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9_2_213
3154119_REF,FINREP_REF_F_19_00_a_REF_FINREP 2_9_2_060
2740714_REF,FINREP_REF_F_12_01_a_REF_FINREP 2_8_3_080
2740473_REF,FINREP_REF_F_12_01_a_REF_FINREP 2_8_2_020
3155459_REF,FINREP_REF_F_19_00_a_REF_FINREP 2_9_1_090
3156542_REF,FINREP_REF_F_12_01_a_REF_FINREP 2_9_3_240
3154439_REF,FINREP_REF_F_19_00_b_REF_FINREP 2_9_2_180
2740906_REF,FINREP_REF_F_12_01_a_REF_FINREP 2_8_3_520
3155751_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9_1_020
3154020_REF,FINREP_REF_F_18_00_b_REF_FINREP 2_9_2_430
3152046_REF,FINREP_REF_F_04_03_1_REF_FINREP 2_9_2_050
3156396_REF,FINREP_REF_F_12_01_a_REF_FINREP 2_9_3_280
3171133_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9_2_194
2740917_REF,FINREP_REF_F_12_01_a_REF_FINREP 2_8_3_110
3171893_REF,FINREP_REF_F_18_00_c_REF_FINREP 2_9_2_193
3171244_REF,FINREP_REF_F_18_00_b_REF_FINREP 2_9_2_490
3154665_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9_1_060
3155593_REF,FINREP_REF_F_19_00_b_REF_FINREP 2_9_1_120
3153880_REF,FINREP_REF_F_18_00_b_REF_FINREP 2_9_1_150
3154548_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9_1_030
3171828_REF,FINREP_REF_F_18_00_b_REF_FINREP 2_9_2_440
3173248_REF,FINREP_REF_F_19_00_e_REF_FINREP 2_9_3_216
3155963_REF,FINREP_REF_F_19_00_c_REF_FINREP 2_9_2_040
3154544_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9_2_182
3151798_REF,FINREP_REF_F_20_05_a_REF_FINREP 2_9_1_022
3172024_REF,FINREP_REF_F_18_00_d_REF_FINREP 2_9_3_550
3154876_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9_1_110
3173190_REF,FINREP_REF_F_19_00_e_REF_FINREP 2_9_3_215
3156347_REF,FINREP_REF_F_12_01_a_REF_FINREP 2_9_2_010
3155252_REF,FINREP_REF_F_19_00_a_REF_FINREP 2_9_2_226
2740785_REF,FINREP_REF_F_12_01_a_REF_FINREP 2_8_2_090
3155854_REF,FINREP_REF_F_18_00_c_REF_FINREP 2_9_2_130
3171627_REF,FINREP_REF_F_18_00_b_REF_FINREP 2_9_2_160
2740756_REF,FINREP_REF_F_12_01_a_REF_FINREP 2_8_3_520
3153983_REF,FINREP_REF_F_18_00_b_REF_FINREP 2_9_1_170
3171794_REF,FINREP_REF_F_18_00_b_REF_FINREP 2_9_2_191
3155970_REF,FINREP_REF_F_19_00_c_REF_FINREP 2_9_1_169
3171128_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9_1_122
3156633_REF,FINREP_REF_F_12_01_a_REF_FINREP 2_9_3_140
3172324_REF,FINREP_REF_F_18_00_e_REF_FINREP 2_9_2_056
3153922_REF,FINREP_REF_F_18_00_b_REF_FINREP 2_9_1_160
3170754_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9_2_005
3173267_REF,FINREP_REF_F_19_00_e_REF_FINREP 2_9_2_170
3156085_REF,FINREP_REF_F_18_00_c_REF_FINREP 2_9_2_060
3173149_REF,FINREP_REF_F_19_00_c_REF_FINREP 2_9_1_185
3156220_REF,FINREP_REF_F_19_00_c_REF_FINREP 2_9_1_168
3171260_REF,FINREP_REF_F_18_00_b_REF_FINREP 2_9_2_010
2740724_REF,FINREP_REF_F_12_01_a_REF_FINREP 2_8_2_080
3156656_REF,FINREP_REF_F_12_01_a_REF_FINREP 2_9_3_390
3171072_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9_1_121
3151752_REF,FINREP_REF_F_08_01_a_REF_FINREP 2_9_1_040
3171724_REF,FINREP_REF_F_18_00_b_REF_FINREP 2_9_1_950
3155077_REF,FINREP_REF_F_18_00_b_REF_FINREP 2_9_1_180
3171939_REF,FINREP_REF_F_18_00_c_REF_FINREP 2_9_1_205
2740630_REF,FINREP_REF_F_12_01_a_REF_FINREP 2_8_3_250
3171956_REF,FINREP_REF_F_18_00_d_REF_FINREP 2_9_2_198
3171373_REF,FINREP_REF_F_18_00_b_REF_FINREP 2_9_2_933
3151647_REF,FINREP_REF_F_08_01_a_REF_FINREP 2_9_1_034
3154988_REF,FINREP_REF_F_18_00_b_REF_FINREP 2_9_1_140
3156334_REF,FINREP_REF_F_12_01_a_REF_FINREP 2_9_3_160
3156476_REF,FINREP_REF_F_12_01_a_REF_FINREP 2_9_3_070
3172084_REF,FINREP_REF_F_18_00_d_REF_FINREP 2_9_2_199
2740866_REF,FINREP_REF_F_12_01_a_REF_FINREP 2_8_2_110
3171412_REF,FINREP_REF_F_18_00_b_REF_FINREP 2_9_1_191
3152893_REF,FINREP_REF_F_04_04_1_REF_FINREP 2_9_2_049
3151749_REF,FINREP_REF_F_08_01_a_REF_FINREP 2_9_2_430
3172443_REF,FINREP_REF_F_18_00_e_REF_FINREP 2_9_2_121
3155345_REF,FINREP_REF_F_19_00_a_REF_FINREP 2_9_2_183
3171463_REF,FINREP_REF_F_18_00_b_REF_FINREP 2_9_2_100
3155521_REF,FINREP_REF_F_19_00_a_REF_FINREP 2_9_1_110
3156616_REF,FINREP_REF_F_12_01_a_REF_FINREP 2_9_3_490
3155987_REF,FINREP_REF_F_19_00_c_REF_FINREP 2_9_2_194
3154522_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9_1_020
3153664_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9_2_010
3172367_REF,FINREP_REF_F_18_00_e_REF_FINREP 2_9_2_060
3173356_REF,FINREP_REF_F_19_00_e_REF_FINREP 2_9_2_175
3155520_REF,FINREP_REF_F_19_00_a_REF_FINREP 2_9_2_184
3171050_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9_2_020
3173041_REF,FINREP_REF_F_19_00_b_REF_FINREP 2_9_2_900
3156806_REF,FINREP_REF_F_12_01_a_REF_FINREP 2_9_3_390
3155299_REF,FINREP_REF_F_19_00_a_REF_FINREP 2_9_2_211
3171878_REF,FINREP_REF_F_18_00_c_REF_FINREP 2_9_1_205
3173176_REF,FINREP_REF_F_19_00_e_REF_FINREP 2_9_2_168
3171701_REF,FINREP_REF_F_18_00_b_REF_FINREP 2_9_2_110
3152195_REF,FINREP_REF_F_04_04_1_REF_FINREP 2_9_2_050
3153387_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9_1_020
3171630_REF,FINREP_REF_F_18_00_b_REF_FINREP 2_9_1_197
3155613_REF,FINREP_REF_F_19_00_b_REF_FINREP 2_9_2_194
3155433_REF,FINREP_REF_F_19_00_a_REF_FINREP 2_9_1_080
3151681_REF,FINREP_REF_F_08_01_a_REF_FINREP 2_9_2_190
3155753_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9_1_055
3153834_REF,FINREP_REF_F_18_00_b_REF_FINREP 2_9_1_140
3173343_REF,FINREP_REF_F_19_00_e_REF_FINREP 2_9_2_175
3171268_REF,FINREP_REF_F_18_00_b_REF_FINREP 2_9_2_090
3172372_REF,FINREP_REF_F_18_00_e_REF_FINREP 2_9_2_060
3154251_REF,FINREP_REF_F_19_00_a_REF_FINREP 2_9_1_080
3154537_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9_1_020
3170802_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9_1_101
3155534_REF,FINREP_REF_F_19_00_a_REF_FINREP 2_9_1_110
3171328_REF,FINREP_REF_F_18_00_b_REF_FINREP 2_9_1_142
3171407_REF,FINREP_REF_F_18_00_b_REF_FINREP 2_9_1_191
3155648_REF,FINREP_REF_F_19_00_b_REF_FINREP 2_9_1_140
3153343_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9_2_080
3172091_REF,FINREP_REF_F_18_00_d_REF_FINREP 2_9_2_199
2740873_REF,FINREP_REF_F_12_01_a_REF_FINREP 2_8_2_110
3171721_REF,FINREP_REF_F_18_00_b_REF_FINREP 2_9_2_197
3151652_REF,FINREP_REF_F_08_01_a_REF_FINREP 2_9_1_034
3170707_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9_2_231
2740549_REF,FINREP_REF_F_12_01_a_REF_FINREP 2_8_3_450
3173228_REF,FINREP_REF_F_19_00_e_REF_FINREP 2_9_2_169
2740878_REF,FINREP_REF_F_12_01_a_REF_FINREP 2_8_3_230
3155379_REF,FINREP_REF_F_19_00_a_REF_FINREP 2_9_2_192
3171625_REF,FINREP_REF_F_18_00_b_REF_FINREP 2_9_1_197
3173005_REF,FINREP_REF_F_19_00_a_REF_FINREP 2_9_2_900
3153392_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9_1_020
3170240_REF,FINREP_REF_F_04_04_1_REF_FINREP 2_9_2_090
3173163_REF,FINREP_REF_F_19_00_e_REF_FINREP 2_9_2_168
3154098_REF,FINREP_REF_F_18_00_c_REF_FINREP 2_9_2_400
3171229_REF,FINREP_REF_F_18_00_b_REF_FINREP 2_9_2_340
3152738_REF,FINREP_REF_F_04_03_1_REF_FINREP 2_9_2_020
3155335_REF,FINREP_REF_F_19_00_a_REF_FINREP 2_9_2_222
3171067_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9_1_121
2740731_REF,FINREP_REF_F_12_01_a_REF_FINREP 2_8_2_080
3155882_REF,FINREP_REF_F_18_00_c_REF_FINREP 2_9_2_223
3156235_REF,FINREP_REF_F_19_00_c_REF_FINREP 2_9_1_168
3171692_REF,FINREP_REF_F_18_00_b_REF_FINREP 2_9_2_020
3154307_REF,FINREP_REF_F_19_00_a_REF_FINREP 2_9_2_040
3172981_REF,FINREP_REF_F_19_00_a_REF_FINREP 2_9_1_070
3171269_REF,FINREP_REF_F_18_00_b_REF_FINREP 2_9_1_142
2740628_REF,FINREP_REF_F_12_01_a_REF_FINREP 2_8_3_230
3152762_REF,FINREP_REF_F_04_03_1_REF_FINREP 2_9_3_030
3173272_REF,FINREP_REF_F_19_00_e_REF_FINREP 2_9_2_170
3171109_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9_2_040
3155261_REF,FINREP_REF_F_19_00_a_REF_FINREP 2_9_2_186
3170706_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9_2_227
2740935_REF,FINREP_REF_F_12_01_a_REF_FINREP 2_8_3_300
3153937_REF,FINREP_REF_F_18_00_b_REF_FINREP 2_9_1_160
3172331_REF,FINREP_REF_F_18_00_e_REF_FINREP 2_9_2_056
3152230_REF,FINREP_REF_F_04_04_1_REF_FINREP 2_9_3_120
3171986_REF,FINREP_REF_F_18_00_d_REF_FINREP 2_9_3_201
3154113_REF,FINREP_REF_F_18_00_c_REF_FINREP 2_9_2_550
3154572_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9_2_020
3173276_REF,FINREP_REF_F_19_00_e_REF_FINREP 2_9_3_090
3154600_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9_2_196
3171731_REF,FINREP_REF_F_18_00_b_REF_FINREP 2_9_1_950
3171988_REF,FINREP_REF_F_18_00_d_REF_FINREP 2_9_2_198
3156352_REF,FINREP_REF_F_12_01_a_REF_FINREP 2_9_2_010
3155395_REF,FINREP_REF_F_19_00_a_REF_FINREP 2_9_2_224
3154863_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9_1_110
3152176_REF,FINREP_REF_F_04_04_1_REF_FINREP 2_9_3_030
3151547_REF,FINREP_REF_F_08_01_a_REF_FINREP 2_9_2_170
3172310_REF,FINREP_REF_F_18_00_e_REF_FINREP 2_9_3_520
3173307_REF,FINREP_REF_F_19_00_e_REF_FINREP 2_9_3_222
