CUBE_STRUCTURE_ID,CUBE_VARIABLE_CODE,VARIABLE_ID,ROLE,ORDER,SUBDOMAIN_ID,VARIABLE_SET_ID,MEMBER_ID,DIMENSION_TYPE,ATTRIBUTE_ASSOCIATED_VARIABLE,IS_FLOW,IS_MANDATORY,DESCRIPTION,IS_IMPLEMENTED,IS_IDENTIFIER
LNG_NN_NGTBL_SCRTY_PSTN_DRVD_DT,,CRRNT_LTV_RT,,,,,,,,,,,,
LNG_NN_NGTBL_SCRTY_PSTN_DRVD_DT,,INVSTR_ACCNTNG_CNSLDTN_LVL,,,,,,,,,,,,
LNG_NN_NGTBL_SCRTY_PSTN_DRVD_DT,,INVSTR_ACCNTNG_STNDRD,,,,,,,,,,,,
LNG_NN_NGTBL_SCRTY_PSTN_DRVD_DT,,LNG_NN_NGTBL_SCRTY_PSTN_INVSTR_ID,,,,,,,,,,,,
LNG_NN_NGTBL_SCRTY_PSTN_DRVD_DT,,LNG_NN_NGTBL_SCRTY_PSTN_INVSTR_PRTY_RPRTNG_AGNT_ID,,,,,,,,,,,,
LNG_NN_NGTBL_SCRTY_PSTN_DRVD_DT,,LNG_NN_NGTBL_SCRTY_PSTN_INVSTR_PRTY_RL_TYP,,,,,,,,,,,,
LNG_NN_NGTBL_SCRTY_PSTN_DRVD_DT,,NN_NGTBL_SCRTY_ACCNTNG_CNSLDTN_LVL,,,,,,,,,,,,
LNG_NN_NGTBL_SCRTY_PSTN_DRVD_DT,,NN_NGTBL_SCRTY_ACCNTNG_STNDRD,,,,,,,,,,,,
LNG_NN_NGTBL_SCRTY_PSTN_DRVD_DT,,LNG_NN_NGTBL_SCRTY_PSTN_INVSTR_SCRTY_RFRNC_DT,,,,,,,,,,,,
LNG_NN_NGTBL_SCRTY_PSTN_DRVD_DT,,LNG_NN_NGTBL_SCRTY_PSTN_SCRTY_RPRTNG_AGNT_ID,,,,,,,,,,,,
Security_position_type,,test_id,,,,,,,,,,,,
Security_position_type,,Security_position_type_uniqueID,,,,,,,,,,,,
Security_position_type,,test_id,,,,,,,,,,,,
Security_position_type,,Security_position_type_uniqueID,,,,,,,,,,,,
LNG_SCRTY_PSTN,,FRBRNC_MSR_TYP,,,,,,,,,,,,
LNG_SCRTY_PSTN,,LNG_SCRTY_PSTN_TYP,,,LNG_SCRTY_PSTN_TYP_domain,,,,,,,,,
LNG_SCRTY_PSTN,,NGTBL_SCRTY_PSTN_INDCTR,,,NGTBL_SCRTY_PSTN_INDCTR_domain,,,,,,,,,
LNG_SCRTY_PSTN_HDG,,test_id,,,,,,,,,,,,
LNG_SCRTY_PSTN_HDG,,LNG_SCRTY_PSTN_HDG_uniqueID,,,,,,,,,,,,
LNG_SCRTY_PSTN_HDG,,ACCNTNG_HDG_INDCTR,,,,,,,,,,,,
LNG_SCRTY_PSTN_HDG,,INVSTR_ACCNTNG_CNSLDTN_LVL,,,,,,,,,,,,
LNG_SCRTY_PSTN_HDG,,INVSTR_ACCNTNG_STNDRD,,,,,,,,,,,,
LNG_SCRTY_PSTN_HDG,,INVSTR_ID,,,,,,,,,,,,
LNG_SCRTY_PSTN_HDG,,INVSTR_RFRNC_DT,,,,,,,,,,,,
LNG_SCRTY_PSTN_HDG,,INVSTR_RPRTNG_AGNT_ID,,,,,,,,,,,,
LNG_SCRTY_PSTN_HDG,,INVSTR_RL_TYP,,,,,,,,,,,,
LNG_SCRTY_PSTN_HDG,,LNG_SCRTY_PSTN_SCRTY_ACCNTNG_CNSLDTN_LVL,,,,,,,,,,,,
LNG_SCRTY_PSTN_HDG,,LNG_SCRTY_PSTN_SCRTY_ACCNTNG_STNDRD,,,,,,,,,,,,
LNG_SCRTY_PSTN_HDG,,LNG_SCRTY_PSTN_SCRTY_ID,,,,,,,,,,,,
LNG_SCRTY_PSTN_HDG,,LNG_SCRTY_PSTN_SCRTY_RFRNC_DT,,,,,,,,,,,,
LNG_SCRTY_PSTN_HDG,,LNG_SCRTY_PSTN_SCRTY_RPRTNG_AGNT_ID,,,,,,,,,,,,
LNG_SCRTY_PSTN_HDG,,TYP_HDG,,,,,,,,,,,,
Long_security_position_Prudential_portfolio_type,,test_id,,,,,,,,,,,,
Long_security_position_Prudential_portfolio_type,,Long_security_position_Prudential_portfolio_type_uniqueID,,,,,,,,,,,,
Long_security_position_Prudential_portfolio_type,,test_id,,,,,,,,,,,,
Long_security_position_Prudential_portfolio_type,,Long_security_position_Prudential_portfolio_type_uniqueID,,,,,,,,,,,,
LNG_SCRTY_PSTN_DRVD_DT,,test_id,,,,,,,,,,,,
LNG_SCRTY_PSTN_DRVD_DT,,LNG_SCRTY_PSTN_DRVD_DT_uniqueID,,,,,,,,,,,,
LNG_SCRTY_PSTN_DRVD_DT,,APPLCTN_FRBRNC_STTS_DT,,,DT_OPNNG_BLNC_F_24_01_INTL_RCGNTN_DT_REF_domain,,,,,,,,,
LNG_SCRTY_PSTN_DRVD_DT,,ENCMBRD_ASST_INDCTR,,,,,,,,,,,,
LNG_SCRTY_PSTN_DRVD_DT,,FRBRNC_MSR_GRNTD_RFRNC_PRD_INDCTR,,,FRBRNC_MSR_GRNTD_DRNG_RFRNC_PRD_domain,,,,,,,,,
LNG_SCRTY_PSTN_DRVD_DT,,INVSTR_ACCNTNG_CNSLDTN_LVL,,,,,,,,,,,,
LNG_SCRTY_PSTN_DRVD_DT,,INVSTR_ACCNTNG_STNDRD,,,,,,,,,,,,
LNG_SCRTY_PSTN_DRVD_DT,,INVSTR_PRTY_ID,,,,,,,,,,,,
LNG_SCRTY_PSTN_DRVD_DT,,INVSTR_PRTY_RFRNC_DT,,,,,,,,,,,,
LNG_SCRTY_PSTN_DRVD_DT,,INVSTR_PRTY_RPRTNG_AGNT_ID,,,,,,,,,,,,
LNG_SCRTY_PSTN_DRVD_DT,,INVSTR_PRTY_RL_TYP,,,,,,,,,,,,
LNG_SCRTY_PSTN_DRVD_DT,,LNG_SCRTY_PSTN_SCRTY_ACCNTNG_CNSLDTN_LVL,,,,,,,,,,,,
LNG_SCRTY_PSTN_DRVD_DT,,LNG_SCRTY_PSTN_SCRTY_ACCNTNG_STNDRD,,,,,,,,,,,,
LNG_SCRTY_PSTN_DRVD_DT,,SCRTY_ID,,,,,,,,,,,,
LNG_SCRTY_PSTN_DRVD_DT,,SCRTY_RFRNC_DT,,,,,,,,,,,,
LNG_SCRTY_PSTN_DRVD_DT,,SCRTY_RPRTNG_AGNT_ID,,,,,,,,,,,,
LNG_SCRTY_PSTN_PRTCTN_ARRNGMNT_GVN_ASSGNMNT,,test_id,,,,,,,,,,,,
LNG_SCRTY_PSTN_PRTCTN_ARRNGMNT_GVN_ASSGNMNT,,LNG_SCRTY_PSTN_PRTCTN_ARRNGMNT_GVN_ASSGNMNT_uniqueID,,,,,,,,,,,,
LNG_SCRTY_PSTN_PRTCTN_ARRNGMNT_GVN_ASSGNMNT,,ALLCTD_UNSD_CLLTRL_VL,,,,,,,,,,,,
LNG_SCRTY_PSTN_PRTCTN_ARRNGMNT_GVN_ASSGNMNT,,LNG_SCRTY_PSTN_INVSTR_ACCNTNG_CNSLDTN_LVL,,,,,,,,,,,,
LNG_SCRTY_PSTN_PRTCTN_ARRNGMNT_GVN_ASSGNMNT,,LNG_SCRTY_PSTN_INVSTR_ACCNTNG_STNDRD,,,,,,,,,,,,
LNG_SCRTY_PSTN_PRTCTN_ARRNGMNT_GVN_ASSGNMNT,,LNG_SCRTY_PSTN_INVSTR_PRTY_ID,,,,,,,,,,,,
LNG_SCRTY_PSTN_PRTCTN_ARRNGMNT_GVN_ASSGNMNT,,LNG_SCRTY_PSTN_INVSTR_PRTY_RFRNC_DT,,,,,,,,,,,,
LNG_SCRTY_PSTN_PRTCTN_ARRNGMNT_GVN_ASSGNMNT,,LNG_SCRTY_PSTN_INVSTR_PRTY_RPRTNG_AGNT_ID,,,,,,,,,,,,
LNG_SCRTY_PSTN_PRTCTN_ARRNGMNT_GVN_ASSGNMNT,,LNG_SCRTY_PSTN_INVSTR_PRTY_RL_TYP,,,,,,,,,,,,
LNG_SCRTY_PSTN_PRTCTN_ARRNGMNT_GVN_ASSGNMNT,,LNG_SCRTY_PSTN_SCRTY_ACCNTNG_CNSLDTN_LVL,,,,,,,,,,,,
LNG_SCRTY_PSTN_PRTCTN_ARRNGMNT_GVN_ASSGNMNT,,LNG_SCRTY_PSTN_SCRTY_ACCNTNG_STNDRD,,,,,,,,,,,,
LNG_SCRTY_PSTN_PRTCTN_ARRNGMNT_GVN_ASSGNMNT,,LNG_SCRTY_PSTN_SCRTY_ID,,,,,,,,,,,,
LNG_SCRTY_PSTN_PRTCTN_ARRNGMNT_GVN_ASSGNMNT,,LNG_SCRTY_PSTN_RFRNC_DT,,,,,,,,,,,,
LNG_SCRTY_PSTN_PRTCTN_ARRNGMNT_GVN_ASSGNMNT,,LNG_SCRTY_PSTN_RPRTNG_AGNT_ID,,,,,,,,,,,,
LNG_SCRTY_PSTN_PRTCTN_ARRNGMNT_GVN_ASSGNMNT,,PRTCTN_ALLCTD_VL,,,,,,,,,,,,
LNG_SCRTY_PSTN_PRTCTN_ARRNGMNT_GVN_ASSGNMNT,,PRTCTN_ARRNGMNT_GVN_ACCNTNG_CNSLDTN_LVL,,,,,,,,,,,,
LNG_SCRTY_PSTN_PRTCTN_ARRNGMNT_GVN_ASSGNMNT,,PRTCTN_ARRNGMNT_GVN_ACCNTNG_STNDRD,,,,,,,,,,,,
LNG_SCRTY_PSTN_PRTCTN_ARRNGMNT_GVN_ASSGNMNT,,PRTCTN_ARRNGMNT_GVN_ID,,,,,,,,,,,,
LNG_SCRTY_PSTN_PRTCTN_ARRNGMNT_GVN_ASSGNMNT,,PRTCTN_ARRNGMNT_GVN_RFRNC_DT,,,,,,,,,,,,
LNG_SCRTY_PSTN_PRTCTN_ARRNGMNT_GVN_ASSGNMNT,,PRTCTN_ARRNGMNT_GVN_RPRTNG_AGNT_ID,,,,,,,,,,,,
LNG_SCRTY_PSTN_PRTCTN_ARRNGMNT_GVN_ASSGNMNT,,PRTCTN_ARRNGMNT_GVN_RL_TYP,,,,,,,,,,,,
LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT,,test_id,,,,,,,,,,,,
LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT,,LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_uniqueID,,,,,,,,,,,,
LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT,,INVSTR_ACCNTNG_CNSLDTN_LVL,,,,,,,,,,,,
LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT,,INVSTR_ACCNTNG_STNDRD,,,,,,,,,,,,
LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT,,INVSTR_PRTY_ID,,,,,,,,,,,,
LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT,,INVSTR_PRTY_RL_TYP,,,,,,,,,,,,
LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT,,LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_TYP,,,LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_TYP_domain,,,,,,,,,
LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT,,LNG_SCRTY_PSTN_PRDNTL_PRTFL_TYP,,,,,,,,,,,,
LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT,,LNG_SCRTY_PSTN_SCRTY_ACCNTNG_CNSLDTN_LVL,,,,,,,,,,,,
LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT,,LNG_SCRTY_PSTN_SCRTY_ACCNTNG_STNDRD,,,,,,,,,,,,
LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT,,SCRTY_ID,,,,,,,,,,,,
LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT,,DT_RFRNC,,,,,,,,,,,,
LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT,,RPRTNG_AGNT_ID,,,,,,,,,,,,
LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT,,NMNL_AMNT,,,,,,,,,,,,
LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT,,NN_PRFRMNG_PRR_FRBRNC_INDCTR,,,,,,,,,,,,
LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_ACCNTNG_CLSSFCTN_FR_FNNCL_ASSTS_ASSGNMNT_DRVD_DT,,test_id,,,,,,,,,,,,
LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_ACCNTNG_CLSSFCTN_FR_FNNCL_ASSTS_ASSGNMNT_DRVD_DT,,LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_ACCNTNG_CLSSFCTN_FR_FNNCL_ASSTS_ASSGNMNT_DRVD_DT_uniqueID,,,,,,,,,,,,
LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_ACCNTNG_CLSSFCTN_FR_FNNCL_ASSTS_ASSGNMNT_DRVD_DT,,ACCNTNG_CLSSFCTN,,,,,,,,,,,,
LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_ACCNTNG_CLSSFCTN_FR_FNNCL_ASSTS_ASSGNMNT_DRVD_DT,,ACCMLTD_CVRG_RT,,,,,,,,,,,,
LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_ACCNTNG_CLSSFCTN_FR_FNNCL_ASSTS_ASSGNMNT_DRVD_DT,,ACCMLTD_PRTL_WRTFFS,,,,,,,,,,,,
LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_ACCNTNG_CLSSFCTN_FR_FNNCL_ASSTS_ASSGNMNT_DRVD_DT,,ACCMLTD_TTL_WRTFFS,,,,,,,,,,,,
LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_ACCNTNG_CLSSFCTN_FR_FNNCL_ASSTS_ASSGNMNT_DRVD_DT,,GRSS_CRRYNG_AMNT,,,,,,,,,,,,
LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_ACCNTNG_CLSSFCTN_FR_FNNCL_ASSTS_ASSGNMNT_DRVD_DT,,INVSTR_ACCNTNG_CNSLDTN_LVL,,,,,,,,,,,,
LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_ACCNTNG_CLSSFCTN_FR_FNNCL_ASSTS_ASSGNMNT_DRVD_DT,,INVSTR_ACCNTNG_STNDRD,,,,,,,,,,,,
LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_ACCNTNG_CLSSFCTN_FR_FNNCL_ASSTS_ASSGNMNT_DRVD_DT,,INVSTR_PRTY_ID,,,,,,,,,,,,
LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_ACCNTNG_CLSSFCTN_FR_FNNCL_ASSTS_ASSGNMNT_DRVD_DT,,INVSTR_PRTY_RFRNC_DT,,,,,,,,,,,,
LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_ACCNTNG_CLSSFCTN_FR_FNNCL_ASSTS_ASSGNMNT_DRVD_DT,,INVSTR_PRTY_RPRTNG_AGNT_ID,,,,,,,,,,,,
LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_ACCNTNG_CLSSFCTN_FR_FNNCL_ASSTS_ASSGNMNT_DRVD_DT,,INVSTR_PRTY_RL_TYP,,,,,,,,,,,,
LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_ACCNTNG_CLSSFCTN_FR_FNNCL_ASSTS_ASSGNMNT_DRVD_DT,,LNG_SCRTY_PSTN_PRDNTL_PRTFL_TYP,,,,,,,,,,,,
LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_ACCNTNG_CLSSFCTN_FR_FNNCL_ASSTS_ASSGNMNT_DRVD_DT,,LNG_SCRTY_PSTN_SCRTY_ACCNTNG_CNSLDTN_LVL,,,,,,,,,,,,
LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_ACCNTNG_CLSSFCTN_FR_FNNCL_ASSTS_ASSGNMNT_DRVD_DT,,LNG_SCRTY_PSTN_SCRTY_ACCNTNG_STNDRD,,,,,,,,,,,,
LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_ACCNTNG_CLSSFCTN_FR_FNNCL_ASSTS_ASSGNMNT_DRVD_DT,,SCRTY_ID,,,,,,,,,,,,
LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_ACCNTNG_CLSSFCTN_FR_FNNCL_ASSTS_ASSGNMNT_DRVD_DT,,SCRTY_RFRNC_DT,,,,,,,,,,,,
LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_ACCNTNG_CLSSFCTN_FR_FNNCL_ASSTS_ASSGNMNT_DRVD_DT,,SCRTY_RPRTNG_AGNT_ID,,,,,,,,,,,,
LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_ACCNTNG_CLSSFCTN_FR_FNNCL_ASSTS_ASSGNMNT_DRVD_DT,,TRNSFR_IMPRMNT_STGS,,,,,,,,,,,,
LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_RSK_DT,,test_id,,,,,,,,,,,,
LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_RSK_DT,,LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_RSK_DT_uniqueID,,,,,,,,,,,,
LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_RSK_DT,,APPRCH_PRDNTL_PRPSS,,,APPRCH_PRDNTL_PRPSS_domain,,,,,,,,,
LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_RSK_DT,,EXPSR_CLSS,,,EXPSR_CLSS_CLCLTN_domain,,,,,,,,,
LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_RSK_DT,,EXPSR_VL,,,,,,,,,,,,
LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_RSK_DT,,INVSTR_ACCNTNG_CNSLDTN_LVL,,,,,,,,,,,,
LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_RSK_DT,,INVSTR_ACCNTNG_STNDRD,,,,,,,,,,,,
LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_RSK_DT,,INVSTR_PRTY_ID,,,,,,,,,,,,
LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_RSK_DT,,INVSTR_PRTY_RL_TYP,,,,,,,,,,,,
LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_RSK_DT,,LNG_SCRTY_PSTN_PRDNTL_PRTFL_TYP,,,,,,,,,,,,
LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_RSK_DT,,LNG_SCRTY_PSTN_SCRTY_ACCNTNG_CNSLDTN_LVL,,,,,,,,,,,,
LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_RSK_DT,,LNG_SCRTY_PSTN_SCRTY_ACCNTNG_STNDRD,,,,,,,,,,,,
LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_RSK_DT,,SCRTY_ID,,,,,,,,,,,,
LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_RSK_DT,,DT_RFRNC,,,,,,,,,,,,
LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_RSK_DT,,RPRTNG_AGNT_ID,,,,,,,,,,,,
LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_RSK_DT,,LGD_DWNTRNS,,,,,,,,,,,,
LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_RSK_DT,,LGD_NRML,,,,,,,,,,,,
LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_RSK_DT,,RSK_WGHT,,,,,,,,,,,,
LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_RSK_DT,,SPCFC_RSK_WGHT,,,,,,,,,,,,
Long_security_position_Prudential_portfolio_type,,test_id,,,,,,,,,,,,
Long_security_position_Prudential_portfolio_type,,Long_security_position_Prudential_portfolio_type_uniqueID,,,,,,,,,,,,
LNG_SCRTY_PSTN_TRDNG_BK_ASSGNMNT,,LNG_SCRTY_PSTN_TRDNG_BK_ASSGNMNT_ACCNTNG_STNDRD,,,LNG_SCRTY_PSTN_TRDNG_BK_ASSGNMNT_ACCNTNG_STNDRD_TYP_domain,,,,,,,,,
Long_security_position_Prudential_portfolio_type,,test_id,,,,,,,,,,,,
Long_security_position_Prudential_portfolio_type,,Long_security_position_Prudential_portfolio_type_uniqueID,,,,,,,,,,,,
LNG_SCRTY_PSTN_TRDNG_BK_ASSGNMNT,,LNG_SCRTY_PSTN_TRDNG_BK_ASSGNMNT_ACCNTNG_STNDRD,,,,,,,,,,,,
Long_security_position_Prudential_portfolio_type,,test_id,,,,,,,,,,,,
Long_security_position_Prudential_portfolio_type,,Long_security_position_Prudential_portfolio_type_uniqueID,,,,,,,,,,,,
LNG_SCRTY_PSTN_TRDNG_BK_ASSGNMNT,,LNG_SCRTY_PSTN_TRDNG_BK_ASSGNMNT_ACCNTNG_STNDRD,,,,,,,,,,,,
LNG_SCRTY_PSTN_TRDNG_BK_ASSGNMNT_NGAAP,,HRCTS_TRDNG_PSTNS_FV,,,,,,,,,,,,
Collateral_type,,test_id,,,,,,,,,,,,
Collateral_type,,Collateral_type_uniqueID,,,,,,,,,,,,
PHYSCL_CLLTRL,,PHYSCL_CLLTRL_TYP,,,,,,,,,,,,
NN_RGSTRD_CLLTRL,,FV,,,,,,,,,,,,
NN_RGSTRD_CLLTRL,,NN_RGSTRD_CLLTRL_TYP,,,,,,,,,,,,
NN_RGSTRD_CLLTRL,,TYP_PRTCTN_VL_APPRCH,,,,,,,,,,,,
MSTR_AGRMNT,,test_id,,,,,,,,,,,,
MSTR_AGRMNT,,MSTR_AGRMNT_uniqueID,,,,,,,,,,,,
MSTR_AGRMNT,,MSTR_AGRMNT_ACCNTNG_CNSLDTN_LVL,,,,,,,,,,,,
MSTR_AGRMNT,,MSTR_AGRMNT_ACCNTNG_STNDRD,,,,,,,,,,,,
MSTR_AGRMNT,,MSTR_AGRMNT_ID,,,,,,,,,,,,
MSTR_AGRMNT,,MSTR_AGRMNT_RFRNC_DT,,,,,,,,,,,,
MSTR_AGRMNT,,MSTR_AGRMNT_RPRTNG_AGNT_ID,,,,,,,,,,,,
MSTR_AGRMNT,,MSTR_AGRMNT_TYP,,,MSTR_AGRMNT_TYP_domain,,,,,,,,,
MSTR_AGRMNT_ENTTY_RL_ASSGNMNT,,test_id,,,,,,,,,,,,
MSTR_AGRMNT_ENTTY_RL_ASSGNMNT,,MSTR_AGRMNT_ENTTY_RL_ASSGNMNT_uniqueID,,,,,,,,,,,,
MSTR_AGRMNT_ENTTY_RL_ASSGNMNT,,MSTR_AGRMNT_ENTTY_RL_ASSGNMNT_TYP,,,MSTR_AGRMNT_ENTTY_RL_ASSGNMNT_TYP_domain,,,,,,,,,
MSTR_AGRMNT_ENTTY_RL_ASSGNMNT,,test_id,,,,,,,,,,,,
MSTR_AGRMNT_ENTTY_RL_ASSGNMNT,,MSTR_AGRMNT_ENTTY_RL_ASSGNMNT_uniqueID,,,,,,,,,,,,
MSTR_AGRMNT_ENTTY_RL_ASSGNMNT,,MSTR_AGRMNT_ENTTY_RL_ASSGNMNT_TYP,,,,,,,,,,,,
MSTR_AGRMNT_CCP_ASSGNMNT,,MSTR_AGRMNT_CCP_ASSGNMNT_TYP,,,MSTR_AGRMNT_CCP_ASSGNMNT_TYP_domain,,,,,,,,,
MSTR_AGRMNT_ENTTY_RL_ASSGNMNT,,test_id,,,,,,,,,,,,
MSTR_AGRMNT_ENTTY_RL_ASSGNMNT,,MSTR_AGRMNT_ENTTY_RL_ASSGNMNT_uniqueID,,,,,,,,,,,,
MSTR_AGRMNT_ENTTY_RL_ASSGNMNT,,MSTR_AGRMNT_ENTTY_RL_ASSGNMNT_TYP,,,,,,,,,,,,
MSTR_AGRMNT_CLRNG_MMBR_ASSGNMNT,,CLRNG_MMBR_ACCNTNG_CNSLDTN_LVL,,,,,,,,,,,,
MSTR_AGRMNT_CLRNG_MMBR_ASSGNMNT,,CLRNG_MMBR_ACCNTNG_STNDRD,,,,,,,,,,,,
MSTR_AGRMNT_CLRNG_MMBR_ASSGNMNT,,CLRNG_MMBR_ORGNSTN_PRTY_ID,,,,,,,,,,,,
MSTR_AGRMNT_CLRNG_MMBR_ASSGNMNT,,CLRNG_MMBR_ORGNSTN_PRTY_RFRNC_DT,,,,,,,,,,,,
MSTR_AGRMNT_CLRNG_MMBR_ASSGNMNT,,CLRNG_MMBR_ORGNSTN_PRTY_RPRTNG_AGNT_ID,,,,,,,,,,,,
MSTR_AGRMNT_CLRNG_MMBR_ASSGNMNT,,CLRNG_MMBR_ORGNSTN_RL_TYP,,,,,,,,,,,,
MSTR_AGRMNT_CLRNG_MMBR_ASSGNMNT,,MSTR_AGRMNT_ACCNTNG_CNSLDTN_LVL,,,,,,,,,,,,
MSTR_AGRMNT_CLRNG_MMBR_ASSGNMNT,,MSTR_AGRMNT_ACCNTNG_STNDRD,,,,,,,,,,,,
MSTR_AGRMNT_CLRNG_MMBR_ASSGNMNT,,MSTR_AGRMNT_ID,,,,,,,,,,,,
MSTR_AGRMNT_CLRNG_MMBR_ASSGNMNT,,DT_RFRNC,,,,,,,,,,,,
MSTR_AGRMNT_CLRNG_MMBR_ASSGNMNT,,RPRTNG_AGNT_ID,,,,,,,,,,,,
MSTR_AGRMNT_FNNCL_CNTRCT_ASSGNMNT,,test_id,,,,,,,,,,,,
MSTR_AGRMNT_FNNCL_CNTRCT_ASSGNMNT,,MSTR_AGRMNT_FNNCL_CNTRCT_ASSGNMNT_uniqueID,,,,,,,,,,,,
MSTR_AGRMNT_FNNCL_CNTRCT_ASSGNMNT,,FNNCL_CNTRCT_ACCNTNG_CNSLDTN_LVL,,,,,,,,,,,,
MSTR_AGRMNT_FNNCL_CNTRCT_ASSGNMNT,,FNNCL_CNTRCT_ACCNTNG_STNDRD,,,,,,,,,,,,
MSTR_AGRMNT_FNNCL_CNTRCT_ASSGNMNT,,FNNCL_CNTRCT_ID,,,,,,,,,,,,
MSTR_AGRMNT_FNNCL_CNTRCT_ASSGNMNT,,MSTR_AGRMNT_ACCNTNG_CNSLDTN_LVL,,,,,,,,,,,,
MSTR_AGRMNT_FNNCL_CNTRCT_ASSGNMNT,,MSTR_AGRMNT_ACCNTNG_STNDRD,,,,,,,,,,,,
MSTR_AGRMNT_FNNCL_CNTRCT_ASSGNMNT,,MSTR_AGRMNT_ID,,,,,,,,,,,,
MSTR_AGRMNT_FNNCL_CNTRCT_ASSGNMNT,,DT_RFRNC,,,,,,,,,,,,
MSTR_AGRMNT_FNNCL_CNTRCT_ASSGNMNT,,RPRTNG_AGNT_ID,,,,,,,,,,,,
MSTR_AGRMNT_ENTTY_RL_ASSGNMNT,,test_id,,,,,,,,,,,,
MSTR_AGRMNT_ENTTY_RL_ASSGNMNT,,MSTR_AGRMNT_ENTTY_RL_ASSGNMNT_uniqueID,,,,,,,,,,,,
MSTR_AGRMNT_ENTTY_RL_ASSGNMNT,,MSTR_AGRMNT_ENTTY_RL_ASSGNMNT_TYP,,,,,,,,,,,,
MSTR_AGRMNT_CCP_ASSGNMNT,,MSTR_AGRMNT_CCP_ASSGNMNT_TYP,,,,,,,,,,,,
